fuel,nems_scenario,simulation_year,breakpoint_id,wecc_consumption_breakpoint,price_surplus_adjusted
Gas,Low growth,2053,3,895138331.8424,5.8589
Gas,Low growth,2053,4,1193517775.7899,5.9792
Gas,Low growth,2053,5,1491897219.7374,6.0994
Gas,Low growth,2053,6,1790276663.6848,6.2197
Gas,Low growth,2053,7,2088656107.6323,6.3399
Gas,Low growth,2053,8,2387035551.5798,6.4601
Gas,Low growth,2053,9,2685414995.5273,6.5804
Gas,Low growth,2053,10,2983794439.4747,6.7006
Gas,Low growth,2053,11,3282173883.4222,6.8208
Gas,Low growth,2053,12,3580553327.3697,6.9411
Gas,Low growth,2053,13,3878932771.3171,7.0613
Gas,Low growth,2053,14,4177312215.2646,7.1815
Gas,Low growth,2053,15,4475691659.2121,7.3018
Gas,Low growth,2053,16,4774071103.1596,7.4220
Gas,Low growth,2053,17,5072450547.1070,7.5423
Gas,Low growth,2053,18,5370829991.0545,7.6625
Gas,Low growth,2053,19,5669209435.0020,7.7827
Gas,Low growth,2053,20,5967588878.9494,7.9030
Gas,Low growth,2053,21,,99999.0000
Gas,Low growth,2054,1,302981921.6515,5.6583
Gas,Low growth,2054,2,605963843.3031,5.7806
Gas,Low growth,2054,3,908945764.9546,5.9028
Gas,Low growth,2054,4,1211927686.6062,6.0251
Gas,Low growth,2054,5,1514909608.2577,6.1474
Gas,Low growth,2054,6,1817891529.9092,6.2697
Gas,Low growth,2054,7,2120873451.5608,6.3919
Gas,Low growth,2054,8,2423855373.2123,6.5142
Gas,Low growth,2054,9,2726837294.8638,6.6365
Gas,Low growth,2054,10,3029819216.5154,6.7588
Gas,Low growth,2054,11,3332801138.1669,6.8810
Gas,Low growth,2054,12,3635783059.8184,7.0033
Gas,Low growth,2054,13,3938764981.4700,7.1256
Gas,Low growth,2054,14,4241746903.1215,7.2479
Gas,Low growth,2054,15,4544728824.7731,7.3701
Gas,Low growth,2054,16,4847710746.4246,7.4924
Gas,Low growth,2054,17,5150692668.0761,7.6147
Gas,Low growth,2054,18,5453674589.7277,7.7370
Gas,Low growth,2054,19,5756656511.3792,7.8592
Gas,Low growth,2054,20,6059638433.0307,7.9815
Gas,Low growth,2054,21,,99999.0000
Gas,Low growth,2055,1,307584399.3556,5.6981
Gas,Low growth,2055,2,615168798.7112,5.8224
Gas,Low growth,2055,3,922753198.0668,5.9467
Gas,Low growth,2055,4,1230337597.4224,6.0710
Gas,Low growth,2055,5,1537921996.7780,6.1954
Gas,Low growth,2055,6,1845506396.1336,6.3197
Gas,Low growth,2055,7,2153090795.4892,6.4440
Gas,Low growth,2055,8,2460675194.8448,6.5683
Gas,Low growth,2055,9,2768259594.2004,6.6926
Gas,Low growth,2055,10,3075843993.5560,6.8169
Gas,Low growth,2055,11,3383428392.9116,6.9412
Gas,Low growth,2055,12,3691012792.2672,7.0656
Gas,Low growth,2055,13,3998597191.6228,7.1899
Gas,Low growth,2055,14,4306181590.9784,7.3142
Gas,Low growth,2055,15,4613765990.3340,7.4385
Gas,Low growth,2055,16,4921350389.6896,7.5628
Gas,Low growth,2055,17,5228934789.0452,7.6871
Gas,Low growth,2055,18,5536519188.4008,7.8115
Gas,Low growth,2055,19,5844103587.7564,7.9358
Gas,Low growth,2055,20,6151687987.1120,8.0601
Gas,Low growth,2055,21,,99999.0000
Gas,Low growth,2056,1,312186877.0597,5.7379
Gas,Low growth,2056,2,624373754.1193,5.8642
Gas,Low growth,2056,3,936560631.1790,5.9906
Gas,Low growth,2056,4,1248747508.2387,6.1170
Gas,Low growth,2056,5,1560934385.2983,6.2433
Gas,Low growth,2056,6,1873121262.3580,6.3697
Gas,Low growth,2056,7,2185308139.4177,6.4960
Gas,Low growth,2056,8,2497495016.4773,6.6224
Gas,Low growth,2056,9,2809681893.5370,6.7488
Gas,Low growth,2056,10,3121868770.5967,6.8751
Gas,Low growth,2056,11,3434055647.6563,7.0015
Gas,Low growth,2056,12,3746242524.7160,7.1278
Gas,Low growth,2056,13,4058429401.7756,7.2542
Gas,Low growth,2056,14,4370616278.8353,7.3806
Gas,Low growth,2056,15,4682803155.8950,7.5069
Gas,Low growth,2056,16,4994990032.9546,7.6333
Gas,Low growth,2056,17,5307176910.0143,7.7596
Gas,Low growth,2056,18,5619363787.0740,7.8860
Gas,Low growth,2056,19,5931550664.1336,8.0124
Gas,Low growth,2056,20,6243737541.1933,8.1387
Gas,Low growth,2056,21,,99999.0000
Gas,Low growth,2057,1,316789354.7637,5.7777
Gas,Low growth,2057,2,633578709.5275,5.9061
Gas,Low growth,2057,3,950368064.2912,6.0345
Gas,Low growth,2057,4,1267157419.0549,6.1629
Gas,Low growth,2057,5,1583946773.8186,6.2913
Gas,Low growth,2057,6,1900736128.5824,6.4197
Gas,Low growth,2057,7,2217525483.3461,6.5481
Gas,Low growth,2057,8,2534314838.1098,6.6765
Gas,Low growth,2057,9,2851104192.8736,6.8049
Gas,Low growth,2057,10,3167893547.6373,6.9333
Gas,Low growth,2057,11,3484682902.4010,7.0617
Gas,Low growth,2057,12,3801472257.1648,7.1901
Gas,Low growth,2057,13,4118261611.9285,7.3185
Gas,Low growth,2057,14,4435050966.6922,7.4469
Gas,Low growth,2057,15,4751840321.4559,7.5754
Gas,Low growth,2057,16,5068629676.2197,7.7038
Gas,Low growth,2057,17,5385419030.9834,7.8322
Gas,Low growth,2057,18,5702208385.7471,7.9606
Gas,Low growth,2057,19,6018997740.5109,8.0890
Gas,Low growth,2057,20,6335787095.2746,8.2174
Gas,Low growth,2057,21,,99999.0000
Gas,Low growth,2058,1,321391832.4678,5.8174
Gas,Low growth,2058,2,642783664.9356,5.9479
Gas,Low growth,2058,3,964175497.4034,6.0783
Gas,Low growth,2058,4,1285567329.8712,6.2088
Gas,Low growth,2058,5,1606959162.3390,6.3393
Gas,Low growth,2058,6,1928350994.8068,6.4697
Gas,Low growth,2058,7,2249742827.2746,6.6002
Gas,Low growth,2058,8,2571134659.7423,6.7306
Gas,Low growth,2058,9,2892526492.2101,6.8611
Gas,Low growth,2058,10,3213918324.6779,6.9915
Gas,Low growth,2058,11,3535310157.1457,7.1220
Gas,Low growth,2058,12,3856701989.6135,7.2524
Gas,Low growth,2058,13,4178093822.0813,7.3829
Gas,Low growth,2058,14,4499485654.5491,7.5134
Gas,Low growth,2058,15,4820877487.0169,7.6438
Gas,Low growth,2058,16,5142269319.4847,7.7743
Gas,Low growth,2058,17,5463661151.9525,7.9047
Gas,Low growth,2058,18,5785052984.4203,8.0352
Gas,Low growth,2058,19,6106444816.8881,8.1656
Gas,Low growth,2058,20,6427836649.3559,8.2961
Gas,Low growth,2058,21,,99999.0000
Gas,Low growth,2059,1,325994310.1719,5.8572
Gas,Low growth,2059,2,651988620.3437,5.9897
Gas,Low growth,2059,3,977982930.5156,6.1222
Gas,Low growth,2059,4,1303977240.6874,6.2547
Gas,Low growth,2059,5,1629971550.8593,6.3872
Gas,Low growth,2059,6,1955965861.0311,6.5197
Gas,Low growth,2059,7,2281960171.2030,6.6522
Gas,Low growth,2059,8,2607954481.3749,6.7847
Gas,Low growth,2059,9,2933948791.5467,6.9173
Gas,Low growth,2059,10,3259943101.7186,7.0498
Gas,Low growth,2059,11,3585937411.8904,7.1823
Gas,Low growth,2059,12,3911931722.0623,7.3148
Gas,Low growth,2059,13,4237926032.2341,7.4473
Gas,Low growth,2059,14,4563920342.4060,7.5798
Gas,Low growth,2059,15,4889914652.5779,7.7123
Gas,Low growth,2059,16,5215908962.7497,7.8448
Gas,Low growth,2059,17,5541903272.9216,7.9773
Gas,Low growth,2059,18,5867897583.0934,8.1098
Gas,Low growth,2059,19,6193891893.2653,8.2423
Gas,Low growth,2059,20,6519886203.4371,8.3749
Gas,Low growth,2059,21,,99999.0000
Gas,Low growth,2060,1,330596787.8759,5.8969
Gas,Low growth,2060,2,661193575.7518,6.0315
Gas,Low growth,2060,3,991790363.6278,6.1660
Gas,Low growth,2060,4,1322387151.5037,6.3006
Gas,Low growth,2060,5,1652983939.3796,6.4352
Gas,Low growth,2060,6,1983580727.2555,6.5697
Gas,Low growth,2060,7,2314177515.1315,6.7043
Gas,Low growth,2060,8,2644774303.0074,6.8389
Gas,Low growth,2060,9,2975371090.8833,6.9734
Gas,Low growth,2060,10,3305967878.7592,7.1080
Gas,Low growth,2060,11,3636564666.6351,7.2426
Gas,Low growth,2060,12,3967161454.5111,7.3771
Gas,Low growth,2060,13,4297758242.3870,7.5117
Gas,Low growth,2060,14,4628355030.2629,7.6463
Gas,Low growth,2060,15,4958951818.1388,7.7808
Gas,Low growth,2060,16,5289548606.0147,7.9154
Gas,Low growth,2060,17,5620145393.8907,8.0500
Gas,Low growth,2060,18,5950742181.7666,8.1845
Gas,Low growth,2060,19,6281338969.6425,8.3191
Gas,Low growth,2060,20,6611935757.5184,8.4537
Gas,Low growth,2060,21,,99999.0000
Gas,Low renewable cost,2010,1,203895961.0981,3.5266
Gas,Low renewable cost,2010,2,407791922.1962,3.5941
Gas,Low renewable cost,2010,3,611687883.2943,3.6616
Gas,Low renewable cost,2010,4,815583844.3924,3.7291
Gas,Low renewable cost,2010,5,1019479805.4905,3.7966
Gas,Low renewable cost,2010,6,1223375766.5886,3.8642
Gas,Low renewable cost,2010,7,1427271727.6867,3.9317
Gas,Low renewable cost,2010,8,1631167688.7848,3.9992
Gas,Low renewable cost,2010,9,1835063649.8829,4.0667
Gas,Low renewable cost,2010,10,2038959610.9810,4.1342
Gas,Low renewable cost,2010,11,2242855572.0791,4.2018
Gas,Low renewable cost,2010,12,2446751533.1772,4.2693
Gas,Low renewable cost,2010,13,2650647494.2753,4.3368
Gas,Low renewable cost,2010,14,2854543455.3734,4.4043
Gas,Low renewable cost,2010,15,3058439416.4715,4.4719
Gas,Low renewable cost,2010,16,3262335377.5696,4.5394
Gas,Low renewable cost,2010,17,3466231338.6677,4.6069
Gas,Low renewable cost,2010,18,3670127299.7658,4.6744
Gas,Low renewable cost,2010,19,3874023260.8639,4.7419
Gas,Low renewable cost,2010,20,4077919221.9620,4.8095
Gas,Low renewable cost,2010,21,,99999.0000
Gas,Low renewable cost,2011,1,196501604.3008,3.5584
Gas,Low renewable cost,2011,2,393003208.6016,3.6231
Gas,Low renewable cost,2011,3,589504812.9024,3.6878
Gas,Low renewable cost,2011,4,786006417.2032,3.7525
Gas,Low renewable cost,2011,5,982508021.5040,3.8172
Gas,Low renewable cost,2011,6,1179009625.8048,3.8820
Gas,Low renewable cost,2011,7,1375511230.1056,3.9467
Gas,Low renewable cost,2011,8,1572012834.4064,4.0114
Gas,Low renewable cost,2011,9,1768514438.7072,4.0761
Gas,Low renewable cost,2011,10,1965016043.0080,4.1408
Gas,Low renewable cost,2011,11,2161517647.3088,4.2055
Gas,Low renewable cost,2011,12,2358019251.6096,4.2702
Gas,Low renewable cost,2011,13,2554520855.9104,4.3349
Gas,Low renewable cost,2011,14,2751022460.2112,4.3996
Gas,Low renewable cost,2011,15,2947524064.5120,4.4643
Gas,Low renewable cost,2011,16,3144025668.8128,4.5290
Gas,Low renewable cost,2011,17,3340527273.1136,4.5937
Gas,Low renewable cost,2011,18,3537028877.4144,4.6584
Gas,Low renewable cost,2011,19,3733530481.7151,4.7231
Gas,Low renewable cost,2011,20,3930032086.0159,4.7878
Gas,Low renewable cost,2011,21,,99999.0000
Gas,Low renewable cost,2012,1,173632427.4126,3.5464
Gas,Low renewable cost,2012,2,347264854.8252,3.6031
Gas,Low renewable cost,2012,3,520897282.2378,3.6598
Gas,Low renewable cost,2012,4,694529709.6504,3.7165
Gas,Low renewable cost,2012,5,868162137.0630,3.7732
Gas,Low renewable cost,2012,6,1041794564.4756,3.8300
Gas,Low renewable cost,2012,7,1215426991.8882,3.8867
Gas,Low renewable cost,2012,8,1389059419.3008,3.9434
Gas,Low renewable cost,2012,9,1562691846.7134,4.0001
Gas,Low renewable cost,2012,10,1736324274.1260,4.0568
Gas,Low renewable cost,2012,11,1909956701.5386,4.1135
Gas,Low renewable cost,2012,12,2083589128.9512,4.1703
Gas,Low renewable cost,2012,13,2257221556.3638,4.2270
Gas,Low renewable cost,2012,14,2430853983.7764,4.2837
Gas,Low renewable cost,2012,15,2604486411.1890,4.3404
Gas,Low renewable cost,2012,16,2778118838.6016,4.3971
Gas,Low renewable cost,2012,17,2951751266.0142,4.4539
Gas,Low renewable cost,2012,18,3125383693.4268,4.5106
Gas,Low renewable cost,2012,19,3299016120.8394,4.5673
Gas,Low renewable cost,2012,20,3472648548.2520,4.6240
Gas,Low renewable cost,2012,21,,99999.0000
Gas,Low renewable cost,2013,1,168548481.0315,3.6053
Gas,Low renewable cost,2013,2,337096962.0630,3.6596
Gas,Low renewable cost,2013,3,505645443.0945,3.7139
Gas,Low renewable cost,2013,4,674193924.1260,3.7682
Gas,Low renewable cost,2013,5,842742405.1575,3.8225
Gas,Low renewable cost,2013,6,1011290886.1890,3.8767
Gas,Low renewable cost,2013,7,1179839367.2205,3.9310
Gas,Low renewable cost,2013,8,1348387848.2520,3.9853
Gas,Low renewable cost,2013,9,1516936329.2835,4.0396
Gas,Low renewable cost,2013,10,1685484810.3150,4.0939
Gas,Low renewable cost,2013,11,1854033291.3465,4.1482
Gas,Low renewable cost,2013,12,2022581772.3780,4.2025
Gas,Low renewable cost,2013,13,2191130253.4095,4.2568
Gas,Low renewable cost,2013,14,2359678734.4410,4.3111
Gas,Low renewable cost,2013,15,2528227215.4725,4.3654
Gas,Low renewable cost,2013,16,2696775696.5040,4.4197
Gas,Low renewable cost,2013,17,2865324177.5355,4.4740
Gas,Low renewable cost,2013,18,3033872658.5670,4.5283
Gas,Low renewable cost,2013,19,3202421139.5985,4.5826
Gas,Low renewable cost,2013,20,3370969620.6300,4.6369
Gas,Low renewable cost,2013,21,,99999.0000
Gas,Low renewable cost,2014,1,163901215.0137,3.6150
Gas,Low renewable cost,2014,2,327802430.0273,3.6671
Gas,Low renewable cost,2014,3,491703645.0410,3.7192
Gas,Low renewable cost,2014,4,655604860.0547,3.7714
Gas,Low renewable cost,2014,5,819506075.0683,3.8235
Gas,Low renewable cost,2014,6,983407290.0820,3.8757
Gas,Low renewable cost,2014,7,1147308505.0957,3.9278
Gas,Low renewable cost,2014,8,1311209720.1093,3.9800
Gas,Low renewable cost,2014,9,1475110935.1230,4.0321
Gas,Low renewable cost,2014,10,1639012150.1367,4.0842
Gas,Low renewable cost,2014,11,1802913365.1503,4.1364
Gas,Low renewable cost,2014,12,1966814580.1640,4.1885
Gas,Low renewable cost,2014,13,2130715795.1777,4.2407
Gas,Low renewable cost,2014,14,2294617010.1913,4.2928
Gas,Low renewable cost,2014,15,2458518225.2050,4.3449
Gas,Low renewable cost,2014,16,2622419440.2187,4.3971
Gas,Low renewable cost,2014,17,2786320655.2323,4.4492
Gas,Low renewable cost,2014,18,2950221870.2460,4.5014
Gas,Low renewable cost,2014,19,3114123085.2597,4.5535
Gas,Low renewable cost,2014,20,3278024300.2734,4.6057
Gas,Low renewable cost,2014,21,,99999.0000
Gas,Low renewable cost,2015,1,162382461.3326,3.6742
Gas,Low renewable cost,2015,2,324764922.6652,3.7260
Gas,Low renewable cost,2015,3,487147383.9977,3.7778
Gas,Low renewable cost,2015,4,649529845.3303,3.8295
Gas,Low renewable cost,2015,5,811912306.6629,3.8813
Gas,Low renewable cost,2015,6,974294767.9955,3.9331
Gas,Low renewable cost,2015,7,1136677229.3281,3.9849
Gas,Low renewable cost,2015,8,1299059690.6606,4.0366
Gas,Low renewable cost,2015,9,1461442151.9932,4.0884
Gas,Low renewable cost,2015,10,1623824613.3258,4.1402
Gas,Low renewable cost,2015,11,1786207074.6584,4.1920
Gas,Low renewable cost,2015,12,1948589535.9910,4.2437
Gas,Low renewable cost,2015,13,2110971997.3235,4.2955
Gas,Low renewable cost,2015,14,2273354458.6561,4.3473
Gas,Low renewable cost,2015,15,2435736919.9887,4.3991
Gas,Low renewable cost,2015,16,2598119381.3213,4.4509
Gas,Low renewable cost,2015,17,2760501842.6539,4.5026
Gas,Low renewable cost,2015,18,2922884303.9864,4.5544
Gas,Low renewable cost,2015,19,3085266765.3190,4.6062
Gas,Low renewable cost,2015,20,3247649226.6516,4.6580
Gas,Low renewable cost,2015,21,,99999.0000
Gas,Low renewable cost,2016,1,162311333.9695,3.7303
Gas,Low renewable cost,2016,2,324622667.9390,3.7824
Gas,Low renewable cost,2016,3,486934001.9085,3.8345
Gas,Low renewable cost,2016,4,649245335.8780,3.8866
Gas,Low renewable cost,2016,5,811556669.8475,3.9387
Gas,Low renewable cost,2016,6,973868003.8170,3.9909
Gas,Low renewable cost,2016,7,1136179337.7865,4.0430
Gas,Low renewable cost,2016,8,1298490671.7560,4.0951
Gas,Low renewable cost,2016,9,1460802005.7255,4.1472
Gas,Low renewable cost,2016,10,1623113339.6950,4.1993
Gas,Low renewable cost,2016,11,1785424673.6645,4.2514
Gas,Low renewable cost,2016,12,1947736007.6340,4.3035
Gas,Low renewable cost,2016,13,2110047341.6035,4.3556
Gas,Low renewable cost,2016,14,2272358675.5730,4.4078
Gas,Low renewable cost,2016,15,2434670009.5425,4.4599
Gas,Low renewable cost,2016,16,2596981343.5120,4.5120
Gas,Low renewable cost,2016,17,2759292677.4815,4.5641
Gas,Low renewable cost,2016,18,2921604011.4510,4.6162
Gas,Low renewable cost,2016,19,3083915345.4205,4.6683
Gas,Low renewable cost,2016,20,3246226679.3900,4.7204
Gas,Low renewable cost,2016,21,,99999.0000
Gas,Low renewable cost,2017,1,163973218.8830,3.7487
Gas,Low renewable cost,2017,2,327946437.7660,3.8010
Gas,Low renewable cost,2017,3,491919656.6490,3.8533
Gas,Low renewable cost,2017,4,655892875.5320,3.9056
Gas,Low renewable cost,2017,5,819866094.4151,3.9579
Gas,Low renewable cost,2017,6,983839313.2981,4.0101
Gas,Low renewable cost,2017,7,1147812532.1811,4.0624
Gas,Low renewable cost,2017,8,1311785751.0641,4.1147
Gas,Low renewable cost,2017,9,1475758969.9471,4.1670
Gas,Low renewable cost,2017,10,1639732188.8301,4.2193
Gas,Low renewable cost,2017,11,1803705407.7131,4.2716
Gas,Low renewable cost,2017,12,1967678626.5961,4.3238
Gas,Low renewable cost,2017,13,2131651845.4792,4.3761
Gas,Low renewable cost,2017,14,2295625064.3622,4.4284
Gas,Low renewable cost,2017,15,2459598283.2452,4.4807
Gas,Low renewable cost,2017,16,2623571502.1282,4.5330
Gas,Low renewable cost,2017,17,2787544721.0112,4.5853
Gas,Low renewable cost,2017,18,2951517939.8942,4.6376
Gas,Low renewable cost,2017,19,3115491158.7772,4.6898
Gas,Low renewable cost,2017,20,3279464377.6602,4.7421
Gas,Low renewable cost,2017,21,,99999.0000
Gas,Low renewable cost,2018,1,168307276.0333,3.7811
Gas,Low renewable cost,2018,2,336614552.0665,3.8348
Gas,Low renewable cost,2018,3,504921828.0998,3.8884
Gas,Low renewable cost,2018,4,673229104.1330,3.9420
Gas,Low renewable cost,2018,5,841536380.1663,3.9956
Gas,Low renewable cost,2018,6,1009843656.1996,4.0492
Gas,Low renewable cost,2018,7,1178150932.2328,4.1028
Gas,Low renewable cost,2018,8,1346458208.2661,4.1564
Gas,Low renewable cost,2018,9,1514765484.2993,4.2100
Gas,Low renewable cost,2018,10,1683072760.3326,4.2637
Gas,Low renewable cost,2018,11,1851380036.3659,4.3173
Gas,Low renewable cost,2018,12,2019687312.3991,4.3709
Gas,Low renewable cost,2018,13,2187994588.4324,4.4245
Gas,Low renewable cost,2018,14,2356301864.4656,4.4781
Gas,Low renewable cost,2018,15,2524609140.4989,4.5317
Gas,Low renewable cost,2018,16,2692916416.5321,4.5853
Gas,Low renewable cost,2018,17,2861223692.5654,4.6390
Gas,Low renewable cost,2018,18,3029530968.5987,4.6926
Gas,Low renewable cost,2018,19,3197838244.6319,4.7462
Gas,Low renewable cost,2018,20,3366145520.6652,4.7998
Gas,Low renewable cost,2018,21,,99999.0000
Gas,Low renewable cost,2019,1,169340175.5707,3.8352
Gas,Low renewable cost,2019,2,338680351.1413,3.8896
Gas,Low renewable cost,2019,3,508020526.7120,3.9440
Gas,Low renewable cost,2019,4,677360702.2826,3.9984
Gas,Low renewable cost,2019,5,846700877.8533,4.0528
Gas,Low renewable cost,2019,6,1016041053.4240,4.1072
Gas,Low renewable cost,2019,7,1185381228.9946,4.1616
Gas,Low renewable cost,2019,8,1354721404.5653,4.2160
Gas,Low renewable cost,2019,9,1524061580.1359,4.2704
Gas,Low renewable cost,2019,10,1693401755.7066,4.3248
Gas,Low renewable cost,2019,11,1862741931.2772,4.3792
Gas,Low renewable cost,2019,12,2032082106.8479,4.4336
Gas,Low renewable cost,2019,13,2201422282.4186,4.4880
Gas,Low renewable cost,2019,14,2370762457.9892,4.5424
Gas,Low renewable cost,2019,15,2540102633.5599,4.5968
Gas,Low renewable cost,2019,16,2709442809.1305,4.6511
Gas,Low renewable cost,2019,17,2878782984.7012,4.7055
Gas,Low renewable cost,2019,18,3048123160.2718,4.7599
Gas,Low renewable cost,2019,19,3217463335.8425,4.8143
Gas,Low renewable cost,2019,20,3386803511.4132,4.8687
Gas,Low renewable cost,2019,21,,99999.0000
Gas,Low renewable cost,2020,1,168588602.5305,3.9904
Gas,Low renewable cost,2020,2,337177205.0609,4.0466
Gas,Low renewable cost,2020,3,505765807.5914,4.1028
Gas,Low renewable cost,2020,4,674354410.1219,4.1589
Gas,Low renewable cost,2020,5,842943012.6524,4.2151
Gas,Low renewable cost,2020,6,1011531615.1828,4.2713
Gas,Low renewable cost,2020,7,1180120217.7133,4.3275
Gas,Low renewable cost,2020,8,1348708820.2438,4.3836
Gas,Low renewable cost,2020,9,1517297422.7742,4.4398
Gas,Low renewable cost,2020,10,1685886025.3047,4.4960
Gas,Low renewable cost,2020,11,1854474627.8352,4.5522
Gas,Low renewable cost,2020,12,2023063230.3656,4.6084
Gas,Low renewable cost,2020,13,2191651832.8961,4.6645
Gas,Low renewable cost,2020,14,2360240435.4266,4.7207
Gas,Low renewable cost,2020,15,2528829037.9571,4.7769
Gas,Low renewable cost,2020,16,2697417640.4875,4.8331
Gas,Low renewable cost,2020,17,2866006243.0180,4.8892
Gas,Low renewable cost,2020,18,3034594845.5485,4.9454
Gas,Low renewable cost,2020,19,3203183448.0789,5.0016
Gas,Low renewable cost,2020,20,3371772050.6094,5.0578
Gas,Low renewable cost,2020,21,,99999.0000
Gas,Low renewable cost,2021,1,172007954.8344,4.1386
Gas,Low renewable cost,2021,2,344015909.6689,4.1981
Gas,Low renewable cost,2021,3,516023864.5033,4.2576
Gas,Low renewable cost,2021,4,688031819.3377,4.3171
Gas,Low renewable cost,2021,5,860039774.1721,4.3766
Gas,Low renewable cost,2021,6,1032047729.0066,4.4362
Gas,Low renewable cost,2021,7,1204055683.8410,4.4957
Gas,Low renewable cost,2021,8,1376063638.6754,4.5552
Gas,Low renewable cost,2021,9,1548071593.5098,4.6147
Gas,Low renewable cost,2021,10,1720079548.3443,4.6742
Gas,Low renewable cost,2021,11,1892087503.1787,4.7338
Gas,Low renewable cost,2021,12,2064095458.0131,4.7933
Gas,Low renewable cost,2021,13,2236103412.8476,4.8528
Gas,Low renewable cost,2021,14,2408111367.6820,4.9123
Gas,Low renewable cost,2021,15,2580119322.5164,4.9718
Gas,Low renewable cost,2021,16,2752127277.3508,5.0314
Gas,Low renewable cost,2021,17,2924135232.1853,5.0909
Gas,Low renewable cost,2021,18,3096143187.0197,5.1504
Gas,Low renewable cost,2021,19,3268151141.8541,5.2099
Gas,Low renewable cost,2021,20,3440159096.6885,5.2694
Gas,Low renewable cost,2021,21,,99999.0000
Gas,Low renewable cost,2022,1,177105241.6069,4.2675
Gas,Low renewable cost,2022,2,354210483.2137,4.3304
Gas,Low renewable cost,2022,3,531315724.8206,4.3932
Gas,Low renewable cost,2022,4,708420966.4274,4.4561
Gas,Low renewable cost,2022,5,885526208.0343,4.5190
Gas,Low renewable cost,2022,6,1062631449.6412,4.5818
Gas,Low renewable cost,2022,7,1239736691.2480,4.6447
Gas,Low renewable cost,2022,8,1416841932.8549,4.7076
Gas,Low renewable cost,2022,9,1593947174.4618,4.7704
Gas,Low renewable cost,2022,10,1771052416.0686,4.8333
Gas,Low renewable cost,2022,11,1948157657.6755,4.8962
Gas,Low renewable cost,2022,12,2125262899.2823,4.9591
Gas,Low renewable cost,2022,13,2302368140.8892,5.0219
