ep_id,month,avg_capacity_factor_hydro
5000580,4,0.75577
5000580,5,0.87115
5000580,6,0.90192
5000580,7,0.66923
5000580,8,0.50192
5000580,9,0.52692
5000580,10,0.54423
5000580,11,0.63077
5000580,12,0.71731
5000581,1,0.38000
5000581,2,0.33500
5000581,3,0.33000
5000581,4,0.38500
5000581,5,0.46000
5000581,6,0.50500
5000581,7,0.41000
5000581,8,0.32500
5000581,9,0.23000
5000581,10,0.25500
5000581,11,0.30500
5000581,12,0.35000
5000582,1,0.38281
5000582,2,0.33594
5000582,3,0.32813
5000582,4,0.38281
5000582,5,0.46094
5000582,6,0.50000
5000582,7,0.39844
5000582,8,0.32813
5000582,9,0.24219
5000582,10,0.26563
5000582,11,0.29688
5000582,12,0.35938
5000583,1,0.43182
5000583,2,0.39773
5000583,3,0.38068
5000583,4,0.43182
5000583,5,0.52273
5000583,6,0.58523
5000583,7,0.47159
5000583,8,0.37500
5000583,9,0.27841
5000583,10,0.30682
5000583,11,0.35795
5000583,12,0.39773
5000584,1,0.38814
5000584,2,0.38505
5000584,3,0.49594
5000584,4,0.33248
5000584,5,0.54289
5000584,6,0.50713
5000584,7,0.20141
5000584,8,0.10433
5000584,9,0.25794
5000584,10,0.23197
5000584,11,0.23406
5000584,12,0.27241
5000585,1,0.38814
5000585,2,0.38505
5000585,3,0.49594
5000585,4,0.33248
5000585,5,0.54289
5000585,6,0.50713
5000585,7,0.20141
5000585,8,0.10433
5000585,9,0.25794
5000585,10,0.23197
5000585,11,0.23406
5000585,12,0.27241
5000586,1,0.38814
5000586,2,0.38505
5000586,3,0.49594
5000586,4,0.33248
5000586,5,0.54289
5000586,6,0.50713
5000586,7,0.20141
5000586,8,0.10433
5000586,9,0.25794
5000586,10,0.23197
5000586,11,0.23406
5000586,12,0.27241
5000587,1,0.53525
5000587,2,0.50457
5000587,3,0.51764
5000587,4,0.52348
5000587,5,0.62196
5000587,6,0.66389
5000587,7,0.45437
5000587,8,0.33128
5000587,9,0.31372
5000587,10,0.33719
5000587,11,0.39284
5000587,12,0.45705
5000588,1,0.53525
5000588,2,0.50457
5000588,3,0.51764
5000588,4,0.52348
5000588,5,0.62196
5000588,6,0.66389
5000588,7,0.45437
5000588,8,0.33128
5000588,9,0.31372
5000588,10,0.33719
5000588,11,0.39284
5000588,12,0.45705
5000589,1,0.53525
5000589,2,0.50457
5000589,3,0.51764
5000589,4,0.52348
5000589,5,0.62196
5000589,6,0.66389
5000589,7,0.45437
5000589,8,0.33128
5000589,9,0.31372
5000589,10,0.33719
5000589,11,0.39284
5000589,12,0.45705
5000590,1,0.53525
5000590,2,0.50457
5000590,3,0.51764
5000590,4,0.52348
5000590,5,0.62196
5000590,6,0.66389
5000590,7,0.45437
5000590,8,0.33128
5000590,9,0.31372
5000590,10,0.33719
5000590,11,0.39284
5000590,12,0.45705
5000591,1,0.29557
5000591,2,0.29441
5000591,3,0.39071
5000591,4,0.44301
5000591,5,0.65111
5000591,6,0.64432
5000591,7,0.27878
5000591,8,0.14003
5000591,9,0.18346
5000591,10,0.17356
5000591,11,0.17241
5000591,12,0.20715
5000592,1,0.29557
5000592,2,0.29441
5000592,3,0.39071
5000592,4,0.44301
5000592,5,0.65111
5000592,6,0.64432
5000592,7,0.27878
5000592,8,0.14003
5000592,9,0.18346
5000592,10,0.17356
5000592,11,0.17241
5000592,12,0.20715
5000593,1,0.29557
5000593,2,0.29441
5000593,3,0.39071
5000593,4,0.44301
5000593,5,0.65111
5000593,6,0.64432
5000593,7,0.27878
5000593,8,0.14003
5000593,9,0.18346
5000593,10,0.17356
5000593,11,0.17241
5000593,12,0.20715
5000594,1,0.74283
5000594,2,0.69653
5000594,3,0.69525
5000594,4,0.64041
5000594,5,0.71868
5000594,6,0.74274
5000594,7,0.50014
5000594,8,0.39089
5000594,9,0.47323
5000594,10,0.49075
5000594,11,0.56304
5000594,12,0.65292
5000595,1,0.74283
5000595,2,0.69653
5000595,3,0.69525
5000595,4,0.64041
5000595,5,0.71868
5000595,6,0.74274
5000595,7,0.50014
5000595,8,0.39089
5000595,9,0.47323
5000595,10,0.49075
5000595,11,0.56304
5000595,12,0.65292
5000596,1,0.74283
5000596,2,0.69653
5000596,3,0.69525
5000596,4,0.64041
5000596,5,0.71868
5000596,6,0.74274
5000596,7,0.50014
5000596,8,0.39089
5000596,9,0.47323
5000596,10,0.49075
5000596,11,0.56304
5000596,12,0.65292
5000597,1,0.74283
5000597,2,0.69653
5000597,3,0.69525
5000597,4,0.64041
5000597,5,0.71868
5000597,6,0.74274
5000597,7,0.50014
5000597,8,0.39089
5000597,9,0.47323
5000597,10,0.49075
5000597,11,0.56304
5000597,12,0.65292
5000598,1,0.74283
5000598,2,0.69653
5000598,3,0.69525
5000598,4,0.64041
5000598,5,0.71868
5000598,6,0.74274
5000598,7,0.50014
5000598,8,0.39089
5000598,9,0.47323
5000598,10,0.49075
5000598,11,0.56304
5000598,12,0.65292
5000599,1,0.88258
5000599,2,0.85985
5000599,3,0.86364
5000599,4,0.89394
5000599,5,0.97348
5000599,6,0.98485
5000599,7,0.79545
5000599,8,0.61364
5000599,9,0.64394
5000599,10,0.60985
5000599,11,0.69697
5000599,12,0.78030
5000600,1,0.81105
5000600,2,0.75291
5000600,3,0.77326
5000600,4,0.71802
5000600,5,0.82267
5000600,6,0.81977
5000600,7,0.63953
5000600,8,0.46512
5000600,9,0.50581
5000600,10,0.52907
5000600,11,0.61337
5000600,12,0.69767
5000601,1,0.21875
5000601,2,0.21875
5000601,3,0.21875
5000601,4,0.25000
5000601,5,0.29688
5000601,6,0.34375
5000601,7,0.28125
5000601,8,0.21875
5000601,9,0.16406
5000601,10,0.16406
5000601,11,0.17969
5000601,12,0.21094
5000602,1,0.53199
5000602,2,0.48076
5000602,3,0.49135
5000602,4,0.44205
5000602,5,0.49340
5000602,6,0.52334
5000602,7,0.39674
5000602,8,0.32104
5000602,9,0.35314
5000602,10,0.37853
5000602,11,0.41769
5000602,12,0.45719
5000603,1,0.53199
5000603,2,0.48076
5000603,3,0.49135
5000603,4,0.44205
5000603,5,0.49340
5000603,6,0.52334
5000603,7,0.39674
5000603,8,0.32104
5000603,9,0.35314
5000603,10,0.37853
5000603,11,0.41769
5000603,12,0.45719
5000604,1,0.45833
5000604,2,0.42361
5000604,3,0.43056
5000604,4,0.43056
5000604,5,0.52083
5000604,6,0.56944
5000604,7,0.41667
5000604,8,0.30556
5000604,9,0.31944
5000604,10,0.30556
5000604,11,0.34722
5000604,12,0.38889
5000605,1,0.53331
5000605,2,0.48299
5000605,3,0.50162
5000605,4,0.53665
5000605,5,0.48638
5000605,6,0.45023
5000605,7,0.39799
5000605,8,0.38740
5000605,9,0.39834
5000605,10,0.43348
5000605,11,0.45530
5000605,12,0.47793
5000606,1,0.36270
5000606,2,0.33607
5000606,3,0.32582
5000606,4,0.36885
5000606,5,0.44057
5000606,6,0.48770
5000606,7,0.39344
5000606,8,0.31557
5000606,9,0.22951
5000606,10,0.25410
5000606,11,0.29508
5000606,12,0.33402
5000607,1,0.51037
5000607,2,0.48037
5000607,3,0.48770
5000607,4,0.43260
5000607,5,0.49271
5000607,6,0.51882
5000607,7,0.34496
5000607,8,0.24352
5000607,9,0.29106
5000607,10,0.31187
5000607,11,0.36773
5000607,12,0.43803
5000608,1,0.51037
5000608,2,0.48037
5000608,3,0.48770
5000608,4,0.43260
5000608,5,0.49271
5000608,6,0.51882
5000608,7,0.34496
5000608,8,0.24352
5000608,9,0.29106
5000608,10,0.31187
5000608,11,0.36773
5000608,12,0.43803
5000609,1,0.51037
5000609,2,0.48037
5000609,3,0.48770
5000609,4,0.43260
5000609,5,0.49271
5000609,6,0.51882
5000609,7,0.34496
5000609,8,0.24352
5000609,9,0.29106
5000609,10,0.31187
5000609,11,0.36773
5000609,12,0.43803
5000610,1,0.51037
5000610,2,0.48037
5000610,3,0.48770
5000610,4,0.43260
5000610,5,0.49271
5000610,6,0.51882
5000610,7,0.34496
5000610,8,0.24352
5000610,9,0.29106
5000610,10,0.31187
5000610,11,0.36773
5000610,12,0.43803
5000611,1,0.51037
5000611,2,0.48037
5000611,3,0.48770
5000611,4,0.43260
5000611,5,0.49271
5000611,6,0.51882
5000611,7,0.34496
5000611,8,0.24352
5000611,9,0.29106
5000611,10,0.31187
5000611,11,0.36773
5000611,12,0.43803
5000612,1,0.45471
5000612,2,0.41667
5000612,3,0.40670
5000612,4,0.46105
5000612,5,0.54529
5000612,6,0.60870
5000612,7,0.49819
5000612,8,0.39402
5000612,9,0.28714
5000612,10,0.30888
5000612,11,0.36413
5000612,12,0.41214
5000613,1,0.64205
5000613,2,0.59659
5000613,3,0.59091
5000613,4,0.69886
5000613,5,0.85227
5000613,6,0.92614
5000613,7,0.77841
5000613,8,0.60795
5000613,9,0.44886
5000613,10,0.44318
5000613,11,0.51705
5000613,12,0.56818
5000614,1,0.55612
5000614,2,0.52168
5000614,3,0.54464
5000614,4,0.56122
5000614,5,0.49235
5000614,6,0.44005
5000614,7,0.39158
5000614,8,0.35013
5000614,9,0.31824
5000614,10,0.45727
5000614,11,0.48980
5000614,12,0.51849
5000615,1,0.28750
5000615,2,0.31250
5000615,3,0.30000
5000615,4,0.33750
5000615,5,0.45000
5000615,6,0.43750
5000615,7,0.42500
5000615,8,0.33750
5000615,9,0.27500
5000615,10,0.23750
5000615,11,0.25000
5000615,12,0.27500
5000616,1,0.38194
5000616,2,0.40278
5000616,3,0.38194
5000616,4,0.43750
5000616,5,0.60417
5000616,6,0.60417
5000616,7,0.52778
5000616,8,0.43056
5000616,9,0.35417
5000616,10,0.31250
5000616,11,0.32639
5000616,12,0.36111
5000617,1,0.38194
5000617,2,0.40278
5000617,3,0.38194
5000617,4,0.43750
5000617,5,0.60417
5000617,6,0.60417
5000617,7,0.52778
5000617,8,0.43056
5000617,9,0.35417
5000617,10,0.31250
5000617,11,0.32639
5000617,12,0.36111
5000618,1,0.22024
5000618,2,0.22619
5000618,3,0.22619
5000618,4,0.25000
5000618,5,0.33333
5000618,6,0.32738
5000618,7,0.29762
5000618,8,0.24405
5000618,9,0.20238
5000618,10,0.17262
5000618,11,0.18452
5000618,12,0.20833
5000619,1,0.26792
5000619,2,0.27750
5000619,3,0.27708
5000619,4,0.31667
5000619,5,0.40083
5000619,6,0.40625
5000619,7,0.36583
5000619,8,0.30333
5000619,9,0.24542
5000619,10,0.20958
5000619,11,0.22750
5000619,12,0.24542
5000620,1,0.53385
5000620,2,0.53906
5000620,3,0.52865
5000620,4,0.59896
5000620,5,0.78906
5000620,6,0.78906
5000620,7,0.69271
5000620,8,0.59115
5000620,9,0.48698
5000620,10,0.41406
5000620,11,0.44792
5000620,12,0.47917
5000621,1,0.26420
5000621,2,0.27273
5000621,3,0.26705
5000621,4,0.30966
5000621,5,0.39205
5000621,6,0.40909
5000621,7,0.36364
5000621,8,0.29830
5000621,9,0.24148
5000621,10,0.20455
5000621,11,0.22727
5000621,12,0.24716
5000622,1,0.24934
5000622,2,0.25898
5000622,3,0.26095
5000622,4,0.28977
5000622,5,0.45356
5000622,6,0.43272
5000622,7,0.35244
5000622,8,0.29735
5000622,9,0.25576
5000622,10,0.21624
5000622,11,0.22628
5000622,12,0.24992
5000623,1,0.24934
5000623,2,0.25898
5000623,3,0.26095
5000623,4,0.28977
5000623,5,0.45356
5000623,6,0.43272
5000623,7,0.35244
5000623,8,0.29735
5000623,9,0.25576
5000623,10,0.21624
5000623,11,0.22628
5000623,12,0.24992
5000624,1,0.37500
5000624,2,0.38438
5000624,3,0.37813
5000624,4,0.43438
5000624,5,0.56250
5000624,6,0.56250
5000624,7,0.50313
5000624,8,0.41875
5000624,9,0.34375
5000624,10,0.28750
5000624,11,0.31563
5000624,12,0.34063
5000625,1,0.31250
5000625,2,0.31875
5000625,3,0.33125
5000625,4,0.38125
5000625,5,0.48750
5000625,6,0.50000
5000625,7,0.43125
5000625,8,0.36875
5000625,9,0.30625
5000625,10,0.25625
5000625,11,0.28125
5000625,12,0.30625
5000626,1,0.35606
5000626,2,0.35606
5000626,3,0.35606
5000626,4,0.40152
5000626,5,0.54356
5000626,6,0.53220
5000626,7,0.46970
5000626,8,0.39394
5000626,9,0.32576
5000626,10,0.27652
5000626,11,0.30114
5000626,12,0.32386
5000627,1,0.37500
5000627,2,0.37500
5000627,3,0.35000
5000627,4,0.40833
5000627,5,0.56667
5000627,6,0.54167
5000627,7,0.47500
5000627,8,0.40833
5000627,9,0.32500
5000627,10,0.29167
5000627,11,0.31667
5000627,12,0.34167
5000628,1,0.37500
5000628,2,0.37500
5000628,3,0.35000
5000628,4,0.40833
5000628,5,0.56667
5000628,6,0.54167
5000628,7,0.47500
5000628,8,0.40833
5000628,9,0.32500
5000628,10,0.29167
5000628,11,0.31667
5000628,12,0.34167
5000629,1,0.27500
5000629,2,0.26667
5000629,3,0.28333
5000629,4,0.31667
5000629,5,0.43333
5000629,6,0.42500
5000629,7,0.36667
5000629,8,0.31667
5000629,9,0.26667
5000629,10,0.21667
5000629,11,0.24167
5000629,12,0.25000
5000630,1,0.22396
5000630,2,0.22656
5000630,3,0.21875
5000630,4,0.25260
5000630,5,0.34115
5000630,6,0.33333
5000630,7,0.29167
5000630,8,0.24479
5000630,9,0.20052
5000630,10,0.17188
5000630,11,0.18490
5000630,12,0.19531
5000631,1,0.24879
5000631,2,0.25485
5000631,3,0.25121
5000631,4,0.28641
5000631,5,0.37379
5000631,6,0.37379
5000631,7,0.33252
5000631,8,0.27670
5000631,9,0.22330
5000631,10,0.19175
5000631,11,0.20874
5000631,12,0.22451
5000632,1,0.24879
5000632,2,0.25485
5000632,3,0.25121
5000632,4,0.28641
5000632,5,0.37379
5000632,6,0.37379
5000632,7,0.33252
5000632,8,0.27670
5000632,9,0.22330
5000632,10,0.19175
5000632,11,0.20874
5000632,12,0.22451
5000633,1,0.35417
5000633,2,0.35417
5000633,3,0.36111
5000633,4,0.41667
5000633,5,0.53472
5000633,6,0.53472
5000633,7,0.47917
5000633,8,0.39583
5000633,9,0.33333
5000633,10,0.28472
5000633,11,0.30556
5000633,12,0.32639
5000634,1,0.43750
5000634,2,0.44500
5000634,3,0.44000
5000634,4,0.50250
5000634,5,0.65500
5000634,6,0.65250
5000634,7,0.58000
5000634,8,0.47750
5000634,9,0.39250
5000634,10,0.34000
5000634,11,0.37250
5000634,12,0.40250
5000635,1,0.30208
5000635,2,0.30208
5000635,3,0.29167
5000635,4,0.34375
5000635,5,0.44792
5000635,6,0.43750
5000635,7,0.38542
5000635,8,0.32292
5000635,9,0.25000
5000635,10,0.23958
5000635,11,0.26042
5000635,12,0.26042
5000636,1,0.37847
5000636,2,0.37847
5000636,3,0.37500
5000636,4,0.42708
5000636,5,0.57292
5000636,6,0.55903
5000636,7,0.50000
5000636,8,0.41667
5000636,9,0.34028
5000636,10,0.29861
5000636,11,0.31944
5000636,12,0.34375
5000637,1,0.37847
5000637,2,0.37847
5000637,3,0.37500
5000637,4,0.42708
5000637,5,0.57292
5000637,6,0.55903
5000637,7,0.50000
5000637,8,0.41667
5000637,9,0.34028
5000637,10,0.29861
5000637,11,0.31944
5000637,12,0.34375
5000638,1,0.58750
5000638,2,0.60000
5000638,3,0.60000
5000638,4,0.68750
5000638,5,0.90000
5000638,6,0.85000
5000638,7,0.78750
5000638,8,0.67500
5000638,9,0.55000
5000638,10,0.47500
5000638,11,0.52500
5000638,12,0.55000
5000639,1,0.58333
5000639,2,0.57292
5000639,3,0.55208
5000639,4,0.63542
5000639,5,0.83333
5000639,6,0.83333
5000639,7,0.73958
5000639,8,0.61458
5000639,9,0.52083
5000639,10,0.44792
5000639,11,0.47917
5000639,12,0.51042
5000640,1,0.58333
5000640,2,0.57292
5000640,3,0.55208
5000640,4,0.63542
5000640,5,0.83333
5000640,6,0.83333
5000640,7,0.73958
5000640,8,0.61458
5000640,9,0.52083
5000640,10,0.44792
5000640,11,0.47917
5000640,12,0.51042
5000641,1,0.47368
5000641,2,0.48026
5000641,3,0.47368
5000641,4,0.54605
5000641,5,0.71053
5000641,6,0.69737
5000641,7,0.61842
5000641,8,0.52632
5000641,9,0.43421
5000641,10,0.36842
5000641,11,0.40132
5000641,12,0.43421
5000642,1,0.48026
5000642,2,0.48684
5000642,3,0.48355
5000642,4,0.53618
5000642,5,0.73355
5000642,6,0.71382
5000642,7,0.63487
5000642,8,0.52961
5000642,9,0.43750
5000642,10,0.37500
5000642,11,0.40789
5000642,12,0.43750
5000643,1,0.62500
5000643,2,0.63690
5000643,3,0.61905
5000643,4,0.69643
5000643,5,0.88988
5000643,6,0.87500
5000643,7,0.81548
5000643,8,0.69345
5000643,9,0.57440
5000643,10,0.49702
5000643,11,0.53274
5000643,12,0.56845
5000644,1,0.62500
5000644,2,0.63690
5000644,3,0.61905
5000644,4,0.69643
5000644,5,0.88988
5000644,6,0.87500
5000644,7,0.81548
5000644,8,0.69345
5000644,9,0.57440
5000644,10,0.49702
5000644,11,0.53274
5000644,12,0.56845
5000645,1,0.20089
5000645,2,0.20089
5000645,3,0.20089
5000645,4,0.22768
5000645,5,0.29911
5000645,6,0.29018
5000645,7,0.24554
5000645,8,0.20536
5000645,9,0.17411
5000645,10,0.15625
5000645,11,0.15625
5000645,12,0.16964
5000646,1,0.20833
5000646,2,0.21875
5000646,3,0.18750
5000646,4,0.20833
5000646,5,0.31250
5000646,6,0.26042
5000646,7,0.22917
5000646,8,0.20833
5000646,9,0.16667
5000646,10,0.16667
5000646,11,0.17708
5000646,12,0.16667
5000647,1,0.26563
5000647,2,0.26563
5000647,3,0.25000
5000647,4,0.28906
5000647,5,0.42969
5000647,6,0.39063
5000647,7,0.34375
5000647,8,0.28906
5000647,9,0.24219
5000647,10,0.20313
5000647,11,0.22656
5000647,12,0.22656
5000648,1,0.26563
5000648,2,0.26563
5000648,3,0.25000
5000648,4,0.28906
5000648,5,0.42969
5000648,6,0.39063
5000648,7,0.34375
5000648,8,0.28906
5000648,9,0.24219
5000648,10,0.20313
5000648,11,0.22656
5000648,12,0.22656
5000649,1,0.40761
5000649,2,0.42935
5000649,3,0.41848
5000649,4,0.51087
5000649,5,0.69022
5000649,6,0.67935
5000649,7,0.63043
5000649,8,0.54348
5000649,9,0.42391
5000649,10,0.32609
5000649,11,0.34239
5000649,12,0.35870
5000650,1,0.28333
5000650,2,0.28333
5000650,3,0.28333
5000650,4,0.30000
5000650,5,0.40833
5000650,6,0.40833
5000650,7,0.35000
5000650,8,0.29167
5000650,9,0.25000
5000650,10,0.21667
5000650,11,0.23333
5000650,12,0.25000
5000651,1,0.37500
5000651,2,0.38000
5000651,3,0.38000
5000651,4,0.43000
5000651,5,0.57000
5000651,6,0.57500
5000651,7,0.51500
5000651,8,0.42500
5000651,9,0.35000
5000651,10,0.30000
5000651,11,0.32500
5000651,12,0.34500
5000652,1,0.51042
5000652,2,0.46845
5000652,3,0.48869
5000652,4,0.63631
5000652,5,0.74821
5000652,6,0.84970
5000652,7,0.81875
5000652,8,0.67530
5000652,9,0.48393
5000652,10,0.33988
5000652,11,0.32738
5000652,12,0.38333
5000653,1,0.31037
5000653,2,0.30094
5000653,3,0.33296
5000653,4,0.47264
5000653,5,0.73779
5000653,6,0.77728
5000653,7,0.47379
5000653,8,0.23728
5000653,9,0.24417
5000653,10,0.41515
5000653,11,0.32507
5000653,12,0.29242
5000654,1,0.31037
5000654,2,0.30094
5000654,3,0.33296
5000654,4,0.47264
5000654,5,0.73779
5000654,6,0.77728
5000654,7,0.47379
5000654,8,0.23728
5000654,9,0.24417
5000654,10,0.41515
5000654,11,0.32507
5000654,12,0.29242
5000655,1,0.31037
5000655,2,0.30094
5000655,3,0.33296
5000655,4,0.47264
5000655,5,0.73779
5000655,6,0.77728
5000655,7,0.47379
5000655,8,0.23728
5000655,9,0.24417
5000655,10,0.41515
5000655,11,0.32507
5000655,12,0.29242
5000656,1,0.86563
5000656,2,0.79250
5000656,3,0.78438
5000656,4,0.85313
5000656,5,0.97896
5000656,6,0.99583
5000656,7,0.93563
5000656,8,0.73125
5000656,9,0.57083
5000656,10,0.60688
5000656,11,0.70688
5000656,12,0.78125
5000657,1,0.36477
5000657,2,0.37453
5000657,3,0.36864
5000657,4,0.55058
5000657,5,0.84639
5000657,6,0.89593
5000657,7,0.60002
5000657,8,0.32282
5000657,9,0.27654
5000657,10,0.29746
5000657,11,0.33032
5000657,12,0.36774
5000658,1,0.36477
5000658,2,0.37453
5000658,3,0.36864
5000658,4,0.55058
5000658,5,0.84639
5000658,6,0.89593
5000658,7,0.60002
5000658,8,0.32282
5000658,9,0.27654
5000658,10,0.29746
5000658,11,0.33032
5000658,12,0.36774
5000659,1,0.36569
5000659,2,0.37716
5000659,3,0.37259
5000659,4,0.70159
5000659,5,0.58516
5000659,6,0.68266
5000659,7,0.99847
5000659,8,0.98969
5000659,9,0.46494
5000659,10,0.15056
5000659,11,0.14734
5000659,12,0.14797
5000660,1,0.36569
5000660,2,0.37716
5000660,3,0.37259
5000660,4,0.70159
5000660,5,0.58516
5000660,6,0.68266
5000660,7,0.99847
5000660,8,0.98969
5000660,9,0.46494
5000660,10,0.15056
5000660,11,0.14734
5000660,12,0.14797
5000661,1,0.28125
5000661,2,0.28125
5000661,3,0.28125
5000661,4,0.40625
5000661,5,0.47917
5000661,6,0.53125
5000661,7,0.51042
5000661,8,0.42708
5000661,9,0.30208
5000661,10,0.19792
5000661,11,0.17708
5000661,12,0.20833
5000662,1,0.76289
5000662,2,0.70234
5000662,3,0.69609
5000662,4,0.77266
5000662,5,0.93125
5000662,6,0.95430
5000662,7,0.83125
5000662,8,0.64688
5000662,9,0.50391
5000662,10,0.53477
5000662,11,0.62305
5000662,12,0.69492
5000663,1,0.76289
5000663,2,0.70234
5000663,3,0.69609
5000663,4,0.77266
5000663,5,0.93125
5000663,6,0.95430
5000663,7,0.83125
5000663,8,0.64688
5000663,9,0.50391
5000663,10,0.53477
5000663,11,0.62305
5000663,12,0.69492
5000664,1,0.27420
5000664,2,0.27133
5000664,3,0.35778
5000664,4,0.43531
5000664,5,0.59852
5000664,6,0.58724
5000664,7,0.29741
5000664,8,0.17801
5000664,9,0.19360
5000664,10,0.16985
5000664,11,0.16927
5000664,12,0.19330
5000665,1,0.27420
5000665,2,0.27133
5000665,3,0.35778
5000665,4,0.43531
5000665,5,0.59852
5000665,6,0.58724
5000665,7,0.29741
5000665,8,0.17801
5000665,9,0.19360
5000665,10,0.16985
5000665,11,0.16927
5000665,12,0.19330
5000666,1,0.27420
5000666,2,0.27133
5000666,3,0.35778
5000666,4,0.43531
5000666,5,0.59852
5000666,6,0.58724
5000666,7,0.29741
5000666,8,0.17801
5000666,9,0.19360
5000666,10,0.16985
5000666,11,0.16927
5000666,12,0.19330
5000667,1,0.85589
5000667,2,0.78554
5000667,3,0.78250
5000667,4,0.84536
5000667,5,0.98732
5000667,6,0.98250
5000667,7,0.91036
5000667,8,0.72589
5000667,9,0.56393
5000667,10,0.59821
5000667,11,0.69768
5000667,12,0.77732
5000668,1,0.85589
5000668,2,0.78554
5000668,3,0.78250
5000668,4,0.84536
5000668,5,0.98732
5000668,6,0.98250
5000668,7,0.91036
5000668,8,0.72589
5000668,9,0.56393
5000668,10,0.59821
5000668,11,0.69768
5000668,12,0.77732
5000669,1,0.85589
5000669,2,0.78554
5000669,3,0.78250
5000669,4,0.84536
5000669,5,0.98732
5000669,6,0.98250
5000669,7,0.91036
5000669,8,0.72589
5000669,9,0.56393
5000669,10,0.59821
5000669,11,0.69768
5000669,12,0.77732
5000670,1,0.28412
5000670,2,0.28321
5000670,3,0.36670
5000670,4,0.42193
5000670,5,0.63145
5000670,6,0.59332
5000670,7,0.28139
5000670,8,0.12434
5000670,9,0.20323
5000670,10,0.17465
5000670,11,0.17431
5000670,12,0.19994
5000671,1,0.28412
5000671,2,0.28321
5000671,3,0.36670
5000671,4,0.42193
5000671,5,0.63145
5000671,6,0.59332
5000671,7,0.28139
5000671,8,0.12434
5000671,9,0.20323
5000671,10,0.17465
5000671,11,0.17431
5000671,12,0.19994
5000672,1,0.76042
5000672,2,0.71875
5000672,3,0.70833
5000672,4,0.84375
5000672,5,0.94792
5000672,6,0.97917
5000672,7,0.89583
5000672,8,0.71875
5000672,9,0.53125
5000672,10,0.54167
5000672,11,0.61458
5000672,12,0.67708
5000673,1,0.84459
5000673,2,0.77703
5000673,3,0.77196
5000673,4,0.85051
5000673,5,0.99324
5000673,6,0.98818
5000673,7,0.90878
5000673,8,0.71706
5000673,9,0.55828
5000673,10,0.59375
5000673,11,0.69172
5000673,12,0.77196
5000674,1,0.63462
5000674,2,0.58974
5000674,3,0.61218
5000674,4,0.78205
5000674,5,0.82372
5000674,6,0.88782
5000674,7,0.86218
5000674,8,0.79167
5000674,9,0.57692
5000674,10,0.41987
5000674,11,0.40385
5000674,12,0.47436
5000675,1,0.63462
5000675,2,0.58974
5000675,3,0.61218
5000675,4,0.78205
5000675,5,0.82372
5000675,6,0.88782
5000675,7,0.86218
5000675,8,0.79167
5000675,9,0.57692
5000675,10,0.41987
5000675,11,0.40385
5000675,12,0.47436
5000676,1,0.63462
5000676,2,0.58974
5000676,3,0.61218
5000676,4,0.78205
5000676,5,0.82372
5000676,6,0.88782
5000676,7,0.86218
5000676,8,0.79167
5000676,9,0.57692
5000676,10,0.41987
5000676,11,0.40385
5000676,12,0.47436
5000677,1,0.63462
5000677,2,0.58974
5000677,3,0.61218
5000677,4,0.78205
5000677,5,0.82372
5000677,6,0.88782
5000677,7,0.86218
5000677,8,0.79167
5000677,9,0.57692
5000677,10,0.41987
5000677,11,0.40385
5000677,12,0.47436
5000678,1,0.55141
5000678,2,0.50541
5000678,3,0.50054
5000678,4,0.55465
5000678,5,0.67749
5000678,6,0.75379
5000678,7,0.59578
5000678,8,0.46645
5000678,9,0.36688
5000678,10,0.38961
5000678,11,0.45346
5000678,12,0.50812
5000679,1,0.55141
5000679,2,0.50541
5000679,3,0.50054
5000679,4,0.55465
5000679,5,0.67749
5000679,6,0.75379
5000679,7,0.59578
5000679,8,0.46645
5000679,9,0.36688
5000679,10,0.38961
5000679,11,0.45346
