project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id,avg_capacity_factor
1104380,Central_PV,1104380,NV_N,10.92,27.05,37546.3677414026,100942,0.272510887947444
1104381,CSP_Trough_No_Storage,1104381,NV_N,10.92,41.51,37546.3677414026,100942,0.195218451422376
1104382,CSP_Trough_6h_Storage,1104382,NV_N,10.92,28.97,37546.3677414026,100942,0.312562066583334
1104383,Central_PV,1104383,CO_NW,2.67,29.03,17613.4971379316,103613,0.282653816351929
1104384,CSP_Trough_No_Storage,1104384,CO_NW,2.67,42.82,17613.4971379316,103613,0.200867697287671
1104385,CSP_Trough_6h_Storage,1104385,CO_NW,2.67,29.99,17613.4971379316,103613,0.325169531582194
1104386,Central_PV,1104386,UT_S,23.46,28.54,18413.1005031954,102836,0.263228940872941
1104387,CSP_Trough_No_Storage,1104387,UT_S,23.46,42.55,18413.1005031954,102836,0.184964698313928
1104388,CSP_Trough_6h_Storage,1104388,UT_S,23.46,29.73,18413.1005031954,102836,0.300065768462327
1104389,Central_PV,1104389,NV_N,103.41,26.8,37202.6370851153,102061,0.281978984115547
1104390,CSP_Trough_No_Storage,1104390,NV_N,103.41,42.55,37202.6370851153,102061,0.189295586847032
1104391,CSP_Trough_6h_Storage,1104391,NV_N,103.41,29.86,37202.6370851153,102061,0.305440931991896
1104392,Central_PV,1104392,UT_S,6.15,29.28,34149.8091878746,102459,0.27782047031932
1104393,CSP_Trough_No_Storage,1104393,UT_S,6.15,42.55,34149.8091878746,102459,0.197051476665525
1104394,CSP_Trough_6h_Storage,1104394,UT_S,6.15,29.73,34149.8091878746,102459,0.314923381528536
1104398,Central_PV,1104398,NV_N,11.11,27.92,49726.7039144215,101670,0.278207257512202
1104399,CSP_Trough_No_Storage,1104399,NV_N,11.11,43.09,49726.7039144215,101670,0.191765497319635
1104400,CSP_Trough_6h_Storage,1104400,NV_N,11.11,30.26,49726.7039144215,101670,0.308842671642694
1104401,Central_PV,1104401,NV_N,25.46,27.17,26810.3200425223,101213,0.273938202639965
1104402,CSP_Trough_No_Storage,1104402,NV_N,25.46,42.03,26810.3200425223,101213,0.201625069781964
1104403,CSP_Trough_6h_Storage,1104403,NV_N,25.46,29.47,26810.3200425223,101213,0.321188112658677
1104404,Central_PV,1104404,NV_N,10.36,27.29,17803.237593783,101328,0.280809100867567
1104405,CSP_Trough_No_Storage,1104405,NV_N,10.36,42.29,17803.237593783,101328,0.203499458553654
1104406,CSP_Trough_6h_Storage,1104406,NV_N,10.36,29.6,17803.237593783,101328,0.327387898145094
1104410,Central_PV,1104410,UT_S,9.71,29.16,42408.5755996642,103043,0.282162033580925
1104411,CSP_Trough_No_Storage,1104411,UT_S,9.71,43.37,42408.5755996642,103043,0.187086550090183
1104412,CSP_Trough_6h_Storage,1104412,UT_S,9.71,30.26,42408.5755996642,103043,0.303917552390412
1104413,Central_PV,1104413,UT_S,136.17,30.39,8972.01595492302,103490,0.280000340392275
1104414,CSP_Trough_No_Storage,1104414,UT_S,136.17,43.37,8972.01595492302,103490,0.185673972287671
1104415,CSP_Trough_6h_Storage,1104415,UT_S,136.17,30.39,8972.01595492302,103490,0.301003600511416
1104416,Central_PV,1104416,NV_N,7.6,28.04,70316.5203593738,102040,0.278126409268747
1104417,CSP_Trough_No_Storage,1104417,NV_N,7.6,43.37,70316.5203593738,102040,0.180601240155253
1104418,CSP_Trough_6h_Storage,1104418,NV_N,7.6,30.26,70316.5203593738,102040,0.294950936692923
1104419,Central_PV,1104419,NV_N,17.56,26.8,59414.7187730105,100871,0.274654816452352
1104420,CSP_Trough_No_Storage,1104420,NV_N,17.56,41.51,59414.7187730105,100871,0.202469048745434
1104421,CSP_Trough_6h_Storage,1104421,NV_N,17.56,29.1,59414.7187730105,100871,0.324021140143836
1104422,Central_PV,1104422,NV_N,17.1,27.67,27181.8269628405,101140,0.277351479826631
1104423,CSP_Trough_No_Storage,1104423,NV_N,17.1,42.03,27181.8269628405,101140,0.209590176549087
1104424,CSP_Trough_6h_Storage,1104424,NV_N,17.1,29.35,27181.8269628405,101140,0.332010017802513
1104425,Central_PV,1104425,NV_N,4.76,28.91,19782.4607422158,100796,0.284885614810943
1104426,CSP_Trough_No_Storage,1104426,NV_N,4.76,42.29,19782.4607422158,100796,0.21361043255822
1104427,CSP_Trough_6h_Storage,1104427,NV_N,4.76,29.6,19782.4607422158,100796,0.341693444906393
1104428,Central_PV,1104428,NV_N,25.42,29.53,87200.5917367919,101689,0.290341590831067
1104429,CSP_Trough_No_Storage,1104429,NV_N,25.42,43.09,87200.5917367919,101689,0.206016105252283
1104430,CSP_Trough_6h_Storage,1104430,NV_N,25.42,30.13,87200.5917367919,101689,0.332575082399544
1104437,Central_PV,1104437,UT_S,10.35,29.53,36702.6586071368,103311,0.280724298568255
1104438,CSP_Trough_No_Storage,1104438,UT_S,10.35,42.55,36702.6586071368,103311,0.209486744283106
1104439,CSP_Trough_6h_Storage,1104439,UT_S,10.35,29.73,36702.6586071368,103311,0.334141442789955
1104440,Central_PV,1104440,NV_N,1.31,27.67,61654.4563958083,100671,0.277419714182292
1104441,CSP_Trough_No_Storage,1104441,NV_N,1.31,42.29,61654.4563958083,100671,0.210873031971461
1104442,CSP_Trough_6h_Storage,1104442,NV_N,1.31,29.6,61654.4563958083,100671,0.33502546357774
1104446,Central_PV,1104446,AZ_APS_N,7.67,33.18,17270.4489558428,102990,0.304834560278898
1104447,CSP_Trough_No_Storage,1104447,AZ_APS_N,7.67,43.64,17270.4489558428,102990,0.225419032783106
1104448,CSP_Trough_6h_Storage,1104448,AZ_APS_N,7.67,30.67,17270.4489558428,102990,0.359301320122146
1104449,Central_PV,1104449,NV_S,39.4,31.37,30593.4191455235,101336,0.303106892165754
1104450,CSP_Trough_No_Storage,1104450,NV_S,39.4,42.82,30593.4191455235,101336,0.227291690385845
1104451,CSP_Trough_6h_Storage,1104451,NV_S,39.4,29.99,30593.4191455235,101336,0.361089900098743
1104452,Central_PV,1104452,NM_N,46.67,31.98,33685.0594150613,104320,0.296492054958214
1104453,CSP_Trough_No_Storage,1104453,NM_N,46.67,43.09,33685.0594150613,104320,0.215064269571917
1104454,CSP_Trough_6h_Storage,1104454,NM_N,46.67,30.13,33685.0594150613,104320,0.351136527816324
1104455,Central_PV,1104455,CA_IID,2.86,35.65,4858.97786740934,101533,0.304582789625782
1104456,CSP_Trough_No_Storage,1104456,CA_IID,2.86,41.26,4858.97786740934,101533,0.267770215113014
1104457,CSP_Trough_6h_Storage,1104457,CA_IID,2.86,28.97,4858.97786740934,101533,0.422610905157535
1104458,Central_PV,1104458,NV_N,11.2,29.03,6301.99105568023,100497,0.295453033798268
1104459,CSP_Trough_No_Storage,1104459,NV_N,11.2,42.03,6301.99105568023,100497,0.226689432141553
1104460,CSP_Trough_6h_Storage,1104460,NV_N,11.2,29.35,6301.99105568023,100497,0.358685486318722
1104461,Central_PV,1104461,NV_N,16.29,28.79,16837.2959771044,100560,0.291905805964569
1104462,CSP_Trough_No_Storage,1104462,NV_N,16.29,42.03,16837.2959771044,100560,0.225833856246576
1104463,CSP_Trough_6h_Storage,1104463,NV_N,16.29,29.35,16837.2959771044,100560,0.359601197667808
1104464,Central_PV,1104464,AZ_NM_N,2.4,32.94,23499.2091863079,103518,0.300401367663763
1104465,CSP_Trough_No_Storage,1104465,AZ_NM_N,2.4,44.21,23499.2091863079,103518,0.208510798397261
1104466,CSP_Trough_6h_Storage,1104466,AZ_NM_N,2.4,30.95,23499.2091863079,103518,0.338440390577626
1104467,Central_PV,1104467,CO_SW,51.34,31.13,24493.8190294742,104182,0.305370961048518
1104468,CSP_Trough_No_Storage,1104468,CO_SW,51.34,44.21,24493.8190294742,104182,0.218979445352741
1104469,CSP_Trough_6h_Storage,1104469,CO_SW,51.34,30.95,24493.8190294742,104182,0.357580660344751
1104470,Central_PV,1104470,NM_N,155.61,32.34,12486.8968866592,104328,0.296904784377575
1104471,CSP_Trough_No_Storage,1104471,NM_N,155.61,42.55,12486.8968866592,104328,0.221001479335616
1104472,CSP_Trough_6h_Storage,1104472,NM_N,155.61,29.86,12486.8968866592,104328,0.357368388394979
1104476,Central_PV,1104476,NM_S_TX_EPE,5.14,37.47,14222.681795958,104116,0.30109274624551
1104477,CSP_Trough_No_Storage,1104477,NM_S_TX_EPE,5.14,42.29,14222.681795958,104116,0.245869705780823
1104478,CSP_Trough_6h_Storage,1104478,NM_S_TX_EPE,5.14,29.47,14222.681795958,104116,0.392966527309361
1104479,Central_PV,1104479,NM_N,3.62,32.46,18719.8074293085,104101,0.295627402868593
1104480,CSP_Trough_No_Storage,1104480,NM_N,3.62,43.64,18719.8074293085,104101,0.216381683583334
1104481,CSP_Trough_6h_Storage,1104481,NM_N,3.62,30.53,18719.8074293085,104101,0.348294656326486
1104482,Central_PV,1104482,NV_N,13.35,29.03,61162.5925934283,101665,0.300572937858654
1104483,CSP_Trough_No_Storage,1104483,NV_N,13.35,43.37,61162.5925934283,101665,0.211230705454339
1104484,CSP_Trough_6h_Storage,1104484,NV_N,13.35,30.39,61162.5925934283,101665,0.34150612157306
1104485,Central_PV,1104485,NV_N,19.2,29.78,12302.5455047931,100974,0.303049080024637
1104486,CSP_Trough_No_Storage,1104486,NV_N,19.2,42.82,12302.5455047931,100974,0.231299408777397
1104487,CSP_Trough_6h_Storage,1104487,NV_N,19.2,29.99,12302.5455047931,100974,0.368558050881279
1104488,Central_PV,1104488,NM_N,2.81,33.78,13728.1799777536,103883,0.300830017812495
1104489,CSP_Trough_No_Storage,1104489,NM_N,2.81,43.64,13728.1799777536,103883,0.213025467666667
1104490,CSP_Trough_6h_Storage,1104490,NM_N,2.81,30.67,13728.1799777536,103883,0.34316508146233
1104491,Central_PV,1104491,NM_N,45.38,34.37,48983.4210038241,103820,0.297639994881345
1104492,CSP_Trough_No_Storage,1104492,NM_N,45.38,44.21,48983.4210038241,103820,0.210247570616439
1104493,CSP_Trough_6h_Storage,1104493,NM_N,45.38,31.09,48983.4210038241,103820,0.340009744893838
1104494,Central_PV,1104494,UT_S,11.68,31.86,89570.9312762635,102643,0.303195756566534
1104495,CSP_Trough_No_Storage,1104495,UT_S,11.68,43.09,89570.9312762635,102643,0.225116617743151
1104496,CSP_Trough_6h_Storage,1104496,UT_S,11.68,30.13,89570.9312762635,102643,0.360255047942924
1104497,Central_PV,1104497,CA_SCE_CEN,34.52,34.25,8759.34626020052,100902,0.305177210446899
1104498,CSP_Trough_No_Storage,1104498,CA_SCE_CEN,34.52,40.77,8759.34626020052,100902,0.260080599333335
1104499,CSP_Trough_6h_Storage,1104499,CA_SCE_CEN,34.52,28.49,8759.34626020052,100902,0.409305087553654
1104500,Central_PV,1104500,AZ_NM_N,2.1,31.37,42730.8548070933,103234,0.308138618400323
1104501,CSP_Trough_No_Storage,1104501,AZ_NM_N,2.1,42.82,42730.8548070933,103234,0.242770287853882
1104502,CSP_Trough_6h_Storage,1104502,AZ_NM_N,2.1,29.86,42730.8548070933,103234,0.38734859451484
1104503,Central_PV,1104503,AZ_APS_SW,105.99,36.33,2537.6580286307,102596,0.293774524678182
1104504,CSP_Trough_No_Storage,1104504,AZ_APS_SW,105.99,41.26,2537.6580286307,102596,0.258257939868721
1104505,CSP_Trough_6h_Storage,1104505,AZ_APS_SW,105.99,28.97,2537.6580286307,102596,0.404767066833334
1104506,Central_PV,1104506,AZ_SE,5.11,35.99,46070.6450507855,103211,0.295854493833206
1104507,CSP_Trough_No_Storage,1104507,AZ_SE,5.11,42.29,46070.6450507855,103211,0.244382929291096
1104508,CSP_Trough_6h_Storage,1104508,AZ_SE,5.11,29.6,46070.6450507855,103211,0.388565878898402
1104509,Central_PV,1104509,UT_S,3.43,31.37,11590.5689101896,102353,0.290516072660054
1104510,CSP_Trough_No_Storage,1104510,UT_S,3.43,42.29,11590.5689101896,102353,0.230864291656394
1104511,CSP_Trough_6h_Storage,1104511,UT_S,3.43,29.6,11590.5689101896,102353,0.366713736832194
1104512,Central_PV,1104512,NV_N,2.67,29.03,31010.2426702404,100775,0.294002636796717
1104513,CSP_Trough_No_Storage,1104513,NV_N,2.67,42.55,31010.2426702404,100775,0.22835410113242
1104514,CSP_Trough_6h_Storage,1104514,NV_N,2.67,29.73,31010.2426702404,100775,0.363695481706623
1104515,Central_PV,1104515,CA_SCE_CEN,1.73,34.13,11118.4746039726,101384,0.307985104607298
1104516,CSP_Trough_No_Storage,1104516,CA_SCE_CEN,1.73,42.03,11118.4746039726,101384,0.257372286560503
1104517,CSP_Trough_6h_Storage,1104517,CA_SCE_CEN,1.73,29.47,11118.4746039726,101384,0.404225521634704
1104518,Central_PV,1104518,NV_N,30.14,29.78,76772.4232168388,101505,0.310201447846095
1104519,CSP_Trough_No_Storage,1104519,NV_N,30.14,43.37,76772.4232168388,101505,0.227305605262558
1104520,CSP_Trough_6h_Storage,1104520,NV_N,30.14,30.26,76772.4232168388,101505,0.366471337969181
1104524,Central_PV,1104524,AZ_SE,50.04,37.91,22512.841041437,103177,0.299278607174759
1104525,CSP_Trough_No_Storage,1104525,AZ_SE,50.04,43.37,22512.841041437,103177,0.232467867208905
1104526,CSP_Trough_6h_Storage,1104526,AZ_SE,50.04,30.26,22512.841041437,103177,0.373484769606166
1104533,Central_PV,1104533,AZ_APS_SW,68.55,35.53,37419.6392673258,102136,0.303555987308659
1104534,CSP_Trough_No_Storage,1104534,AZ_APS_SW,68.55,41.51,37419.6392673258,102136,0.264610653980594
1104535,CSP_Trough_6h_Storage,1104535,AZ_APS_SW,68.55,28.97,37419.6392673258,102136,0.417321587420092
1104536,Central_PV,1104536,NV_N,3.36,29.65,20990.5574758796,101013,0.306031197359086
1104537,CSP_Trough_No_Storage,1104537,NV_N,3.36,43.64,20990.5574758796,101013,0.233227243719178
1104538,CSP_Trough_6h_Storage,1104538,NV_N,3.36,30.53,20990.5574758796,101013,0.374395103731736
1104539,Central_PV,1104539,NV_N,2.36,30.64,93830.5825953102,101531,0.311612697332626
1104540,CSP_Trough_No_Storage,1104540,NV_N,2.36,43.93,93830.5825953102,101531,0.230773672017123
1104541,CSP_Trough_6h_Storage,1104541,NV_N,2.36,30.67,93830.5825953102,101531,0.3688983993379
1104542,Central_PV,1104542,UT_S,25.35,31.86,46586.4944533393,102311,0.301192771469618
1104543,CSP_Trough_No_Storage,1104543,UT_S,25.35,43.09,46586.4944533393,102311,0.231225891288813
1104544,CSP_Trough_6h_Storage,1104544,UT_S,25.35,30.26,46586.4944533393,102311,0.368431859729456
1104545,Central_PV,1104545,NV_N,21.12,30.88,47985.4609261293,101263,0.312920376857053
1104546,CSP_Trough_No_Storage,1104546,NV_N,21.12,43.09,47985.4609261293,101263,0.242460521962328
1104547,CSP_Trough_6h_Storage,1104547,NV_N,21.12,30.13,47985.4609261293,101263,0.385444975505709
1104548,Central_PV,1104548,NV_S,17.27,33.06,7084.38953668728,101754,0.302814231531204
1104549,CSP_Trough_No_Storage,1104549,NV_S,17.27,42.03,7084.38953668728,101754,0.248134768473746
1104550,CSP_Trough_6h_Storage,1104550,NV_S,17.27,29.47,7084.38953668728,101754,0.395126444990871
1104551,Central_PV,1104551,CA_SCE_SE,4.79,34.6,50697.4699430776,101722,0.30548209660247
1104552,CSP_Trough_No_Storage,1104552,CA_SCE_SE,4.79,41.51,50697.4699430776,101722,0.265205651861873
1104553,CSP_Trough_6h_Storage,1104553,CA_SCE_SE,4.79,29.1,50697.4699430776,101722,0.415713277958904
1104554,Central_PV,1104554,AZ_NW,38.11,34.72,40071.8718718965,102001,0.306412058754013
1104555,CSP_Trough_No_Storage,1104555,AZ_NW,38.11,41.77,40071.8718718965,102001,0.265915157458904
1104556,CSP_Trough_6h_Storage,1104556,AZ_NW,38.11,29.22,40071.8718718965,102001,0.418756140643722
1104560,Central_PV,1104560,AZ_NW,46.99,33.89,13042.0483393338,102132,0.3166048982045
1104561,CSP_Trough_No_Storage,1104561,AZ_NW,46.99,42.03,13042.0483393338,102132,0.263915965381279
1104562,CSP_Trough_6h_Storage,1104562,AZ_NW,46.99,29.47,13042.0483393338,102132,0.417078216159817
1104563,Central_PV,1104563,AZ_APS_SW,6.61,35.88,27337.8521319252,102392,0.30421559423754
1104564,CSP_Trough_No_Storage,1104564,AZ_APS_SW,6.61,41.77,27337.8521319252,102392,0.272820480880135
1104565,CSP_Trough_6h_Storage,1104565,AZ_APS_SW,6.61,29.22,27337.8521319252,102392,0.4299206641621
1104566,Central_PV,1104566,CA_SCE_SE,1.65,34.48,35981.6483920848,101879,0.309286794922128
1104567,CSP_Trough_No_Storage,1104567,CA_SCE_SE,1.65,41.77,35981.6483920848,101879,0.269903472708905
1104568,CSP_Trough_6h_Storage,1104568,CA_SCE_SE,1.65,29.35,35981.6483920848,101879,0.421741336110731
1104620,Central_PV,1104620,OR_E,7.77,26.42,57612.9289488628,100436,0.27550968262638
1104621,CSP_Trough_No_Storage,1104621,OR_E,7.77,41.51,57612.9289488628,100436,0.196214422512557
1104622,CSP_Trough_6h_Storage,1104622,OR_E,7.77,29.1,57612.9289488628,100436,0.314407054759134
1104659,Central_PV,1104659,WY_NE,8.14,21.89,13578.1593076475,103922,0.233296224789409
1104660,CSP_Trough_No_Storage,1104660,WY_NE,8.14,40.77,13578.1593076475,103922,0.130109725114156
1104661,CSP_Trough_6h_Storage,1104661,WY_NE,8.14,28.61,13578.1593076475,103922,0.216211272859109
1104662,Central_PV,1104662,MT_SW,5.99,20.83,23272.958231949,102978,0.230180350228815
1104663,CSP_Trough_No_Storage,1104663,MT_SW,5.99,40.53,23272.958231949,102978,0.140285447611873
1104664,CSP_Trough_6h_Storage,1104664,MT_SW,5.99,28.37,23272.958231949,102978,0.229809161119863
1104668,Central_PV,1104668,CO_NW,1.06,27.67,24502.3206400317,103954,0.240759696095877
1104669,CSP_Trough_No_Storage,1104669,CO_NW,1.06,43.64,24502.3206400317,103954,0.128553984114156
1104670,CSP_Trough_6h_Storage,1104670,CO_NW,1.06,30.53,24502.3206400317,103954,0.21512991922032
1104671,Central_PV,1104671,ID_E,1.11,22.61,73711.5660665993,101848,0.24531819082384
1104672,CSP_Trough_No_Storage,1104672,ID_E,1.11,42.82,73711.5660665993,101848,0.141977582740869
1104673,CSP_Trough_6h_Storage,1104673,ID_E,1.11,29.99,73711.5660665993,101848,0.231245661023973
1104674,Central_PV,1104674,WA_ID_AVA,13.68,20.02,5008.47946626051,101611,0.228103102552297
1104675,CSP_Trough_No_Storage,1104675,WA_ID_AVA,13.68,39.58,5008.47946626051,101611,0.150136137442922
1104676,CSP_Trough_6h_Storage,1104676,WA_ID_AVA,13.68,27.79,5008.47946626051,101611,0.242084318176941
1104680,Central_PV,1104680,MT_SW,1.18,22.25,38125.338728868,102770,0.226763221501589
1104681,CSP_Trough_No_Storage,1104681,MT_SW,1.18,42.55,38125.338728868,102770,0.128619274831051
1104682,CSP_Trough_6h_Storage,1104682,MT_SW,1.18,29.73,38125.338728868,102770,0.213728837565067
1104683,Central_PV,1104683,OR_WA_BPA,19.56,20.48,4990.19084493224,100855,0.220462380884615
1104684,CSP_Trough_No_Storage,1104684,OR_WA_BPA,19.56,38.47,4990.19084493224,100855,0.156779687011416
1104685,CSP_Trough_6h_Storage,1104685,OR_WA_BPA,19.56,26.91,4990.19084493224,100855,0.250668276035388
1104686,Central_PV,1104686,MT_SW,14.38,20.83,21229.1184736404,103046,0.233336943707103
1104687,CSP_Trough_No_Storage,1104687,MT_SW,14.38,40.53,21229.1184736404,103046,0.142193818514841
1104688,CSP_Trough_6h_Storage,1104688,MT_SW,14.38,28.37,21229.1184736404,103046,0.232605605542238
1104692,Central_PV,1104692,CA_PGE_S,30.34,33.18,5086.78390962705,100576,0.252586190739491
1104693,CSP_Trough_No_Storage,1104693,CA_PGE_S,30.34,38.25,5086.78390962705,100576,0.207575870711188
1104694,CSP_Trough_6h_Storage,1104694,CA_PGE_S,30.34,26.8,5086.78390962705,100576,0.327556173203198
1104695,Central_PV,1104695,OR_E,4.47,25.43,20212.9865251761,100494,0.267329568322022
1104696,CSP_Trough_No_Storage,1104696,OR_E,4.47,41.77,20212.9865251761,100494,0.187731973918951
1104697,CSP_Trough_6h_Storage,1104697,OR_E,4.47,29.22,20212.9865251761,100494,0.300563053660959
1104698,Central_PV,1104698,WA_N_CEN,6.99,18.89,5164.96288577508,100580,0.228414070082034
1104699,CSP_Trough_No_Storage,1104699,WA_N_CEN,6.99,38.04,5164.96288577508,100580,0.1565636369121
1104700,CSP_Trough_6h_Storage,1104700,WA_N_CEN,6.99,26.7,5164.96288577508,100580,0.250193737413244
1104701,Central_PV,1104701,WA_N_CEN,10.05,19.34,5259.45693865053,100449,0.230626959800801
1104702,CSP_Trough_No_Storage,1104702,WA_N_CEN,10.05,37.82,5259.45693865053,100449,0.158830225980594
1104703,CSP_Trough_6h_Storage,1104703,WA_N_CEN,10.05,26.49,5259.45693865053,100449,0.256046542501142
1104707,Central_PV,1104707,CA_PGE_N,10.38,30.02,9324.1189070722,100071,0.236275027337947
1104708,CSP_Trough_No_Storage,1104708,CA_PGE_N,10.38,37.41,9324.1189070722,100071,0.177628864571918
1104709,CSP_Trough_6h_Storage,1104709,CA_PGE_N,10.38,26.19,9324.1189070722,100071,0.284095546061645
1104710,Central_PV,1104710,NV_N,1.28,25.43,19014.474959311,100975,0.264078856391647
1104711,CSP_Trough_No_Storage,1104711,NV_N,1.28,42.03,19014.474959311,100975,0.18341112479338
1104712,CSP_Trough_6h_Storage,1104712,NV_N,1.28,29.35,19014.474959311,100975,0.297621750245436
1104713,Central_PV,1104713,WY_NE,3.67,21.78,63377.6712255581,104121,0.241666930059942
1104714,CSP_Trough_No_Storage,1104714,WY_NE,3.67,40.53,63377.6712255581,104121,0.152162437510274
1104715,CSP_Trough_6h_Storage,1104715,WY_NE,3.67,28.25,63377.6712255581,104121,0.251128060792239
1104716,Central_PV,1104716,NV_N,44.17,26.67,20213.6374096808,101874,0.267880935861422
1104717,CSP_Trough_No_Storage,1104717,NV_N,44.17,42.82,20213.6374096808,101874,0.182216084155251
1104718,CSP_Trough_6h_Storage,1104718,NV_N,44.17,29.99,20213.6374096808,101874,0.293607136505709
1104719,Central_PV,1104719,OR_WA_BPA,34.73,21.89,19248.4711429485,100223,0.242183072255329
1104720,CSP_Trough_No_Storage,1104720,OR_WA_BPA,34.73,38.91,19248.4711429485,100223,0.168143541871004
1104721,CSP_Trough_6h_Storage,1104721,OR_WA_BPA,34.73,27.34,19248.4711429485,100223,0.270019969361873
1104722,Central_PV,1104722,ID_E,6.81,24.32,13258.158372001,102626,0.248527276098511
1104723,CSP_Trough_No_Storage,1104723,ID_E,6.81,41.26,13258.158372001,102626,0.168315377473744
1104724,CSP_Trough_6h_Storage,1104724,ID_E,6.81,28.97,13258.158372001,102626,0.269988449223744
1104725,Central_PV,1104725,WY_SE,31.98,25.18,25201.0679545054,103907,0.260234911663986
1104726,CSP_Trough_No_Storage,1104726,WY_SE,31.98,42.55,25201.0679545054,103907,0.163668261625571
1104727,CSP_Trough_6h_Storage,1104727,WY_SE,31.98,29.73,25201.0679545054,103907,0.272481002799087
