ampl.tab 2 1
province	hour	system_load
Hebei	2041102900	86331.9410006756
Beijing	2041102900	16698.9205711876
Zhejiang	2041102900	75206.6051130789
Shanghai	2041102900	31752.4040922043
Jiangsu	2041102900	101812.758170294
Fujian	2041102900	39589.1696188485
Anhui	2041102900	30770.8528844465
Sichuan	2041102900	47047.9705625847
Jiangxi	2041102900	21227.7480143995
Hunan	2041102900	38367.0567560509
Hubei	2041102900	43903.5517122023
Henan	2041102900	70132.8661982849
Chongqing	2041102900	21974.952603635
Tibet	2041102900	939.601069232119
Yunnan	2041102900	30461.1002752035
Hainan	2041102900	6047.02734918757
Guizhou	2041102900	27885.6721488781
Guangxi	2041102900	32654.3783889963
Guangdong	2041102900	102446.910708597
Xinjiang	2041102900	31129.7584149151
Shaanxi	2041102900	29776.4860497411
Qinghai	2041102900	12431.671177169
Ningxia	2041102900	18155.8324413662
Gansu	2041102900	26189.4223157697
Liaoning	2041102900	52422.5885283971
Jilin	2041102900	17878.9319317366
Heilongjiang	2041102900	19655.7384044853
East_Inner_Mongolia	2041102900	15241.3379385956
West_Inner_Mongolia	2041102900	40649.4616250942
Tianjin	2041102900	19061.5196337413
Shanxi	2041102900	47475.0301645747
Macau	2041102904	330.915530085836
Hong_Kong	2041102904	4014.85412582527
Taiwan	2041102904	21914.8094564049
Shandong	2041102904	90430.2595038409
Hebei	2041102904	80033.0449113243
Beijing	2041102904	15480.5445650068
Zhejiang	2041102904	69719.4286943713
Shanghai	2041102904	29435.7054098206
Jiangsu	2041102904	94384.3605592645
Fujian	2041102904	36700.6898418112
Anhui	2041102904	28525.7695160751
Sichuan	2041102904	43615.2865020437
Jiangxi	2041102904	19678.9425849862
Hunan	2041102904	35567.7439992727
Hubei	2041102904	40700.2887369558
Henan	2041102904	65015.8766865129
Chongqing	2041102904	20371.6301089209
Tibet	2041102904	871.046494506524
Yunnan	2041102904	28238.6168794078
Hainan	2041102904	5605.82799144696
Guizhou	2041102904	25851.0954995922
Guangxi	2041102904	30271.8704324911
Guangdong	2041102904	94972.2444639972
Xinjiang	2041102904	28858.4888098378
Shaanxi	2041102904	27603.9530409921
Qinghai	2041102904	11524.63950321
Ningxia	2041102904	16831.1581593071
Gansu	2041102904	24278.6063663648
Liaoning	2041102904	48597.7650152479
Jilin	2041102904	16574.4606882867
Heilongjiang	2041102904	18221.6289389243
East_Inner_Mongolia	2041102904	14129.309148033
West_Inner_Mongolia	2041102904	37683.6214980601
Tianjin	2041102904	17670.7651796381
Shanxi	2041102904	44011.1872533729
Macau	2041102908	343.171656844471
Hong_Kong	2041102908	4163.55237843003
Taiwan	2041102908	22726.4688019768
Shandong	2041102908	93779.5272852829
Hebei	2041102908	82997.2307960371
Beijing	2041102908	16053.897880979
Zhejiang	2041102908	72301.62891748
Shanghai	2041102908	30525.9163667951
Jiangsu	2041102908	97880.0764803243
Fujian	2041102908	38059.9742087731
Anhui	2041102908	29582.2791546101
Sichuan	2041102908	45230.6669583329
Jiangxi	2041102908	20407.7920733584
Hunan	2041102908	36885.0674227478
Hubei	2041102908	42207.7063481624
Henan	2041102908	67423.8713363469
Chongqing	2041102908	21126.13468243
Tibet	2041102908	903.307465294348
Yunnan	2041102908	29284.4912385615
Hainan	2041102908	5813.45118287728
Guizhou	2041102908	26808.5431697284
Guangxi	2041102908	31393.0504543092
Guangdong	2041102908	98489.7338559302
Xinjiang	2041102908	29927.3213811719
Shaanxi	2041102908	28626.3213396997
Qinghai	2041102908	11951.4778645353
Ningxia	2041102908	17454.5341847284
Gansu	2041102908	25177.8137171711
Liaoning	2041102908	50397.6816527618
Jilin	2041102908	17188.329403058
Heilongjiang	2041102908	18896.5038653635
East_Inner_Mongolia	2041102908	14652.6167240942
West_Inner_Mongolia	2041102908	39079.3107293417
Tianjin	2041102908	18325.2377512564
Shanxi	2041102908	45641.2306956841
Macau	2041102912	413.644412607295
Hong_Kong	2041102912	5018.56765728159
Taiwan	2041102912	27393.5118205062
Shandong	2041102912	113037.824379801
Hebei	2041102912	100041.306139155
Beijing	2041102912	19350.6807062585
Zhejiang	2041102912	87149.2858679641
Shanghai	2041102912	36794.6317622758
Jiangsu	2041102912	117980.450699081
Fujian	2041102912	45875.862302264
Anhui	2041102912	35657.2118950938
Sichuan	2041102912	54519.1081275547
Jiangxi	2041102912	24598.6782312327
Hunan	2041102912	44459.6799990909
Hubei	2041102912	50875.3609211948
Henan	2041102912	81269.8458581411
Chongqing	2041102912	25464.5376361511
Tibet	2041102912	1088.80811813315
Yunnan	2041102912	35298.2710992597
Hainan	2041102912	7007.2849893087
Guizhou	2041102912	32313.8693744902
Guangxi	2041102912	37839.8380406139
Guangdong	2041102912	118715.305579997
Xinjiang	2041102912	36073.1110122973
Shaanxi	2041102912	34504.9413012401
Qinghai	2041102912	14405.7993790125
Ningxia	2041102912	21038.9476991338
Gansu	2041102912	30348.257957956
Liaoning	2041102912	60747.2062690599
Jilin	2041102912	20718.0758603584
Heilongjiang	2041102912	22777.0361736554
East_Inner_Mongolia	2041102912	17661.6364350412
West_Inner_Mongolia	2041102912	47104.5268725752
Tianjin	2041102912	22088.4564745476
Shanxi	2041102912	55013.9840667162
Macau	2041102916	393.728193174176
Hong_Kong	2041102916	4776.93283361176
Taiwan	2041102916	26074.5644932063
Shandong	2041102916	107595.260559345
Hebei	2041102916	95224.5008234872
Beijing	2041102916	18418.980938584
Zhejiang	2041102916	82953.2076716081
Shanghai	2041102916	35023.0377607535
Jiangsu	2041102916	112299.908491027
Fujian	2041102916	43667.0237142209
Anhui	2041102916	33940.3825730207
Sichuan	2041102916	51894.1131133052
Jiangxi	2041102916	23414.2970127608
Hunan	2041102916	42319.0279902633
Hubei	2041102916	48425.8056486869
Henan	2041102916	77356.8519095365
Chongqing	2041102916	24238.466876177
Tibet	2041102916	1036.38400519853
Yunnan	2041102916	33598.7241178528
Hainan	2041102916	6669.89707538089
Guizhou	2041102916	30758.0158597796
Guangxi	2041102916	36017.9192747341
Guangdong	2041102916	112999.38145788
Xinjiang	2041102916	34336.2569109021
Shaanxi	2041102916	32843.5916938545
Qinghai	2041102916	13712.1865734304
Ningxia	2041102916	20025.9609737078
Gansu	2041102916	28887.0450260715
Liaoning	2041102916	57822.3397578032
Jilin	2041102916	19720.5385251723
Heilongjiang	2041102916	21680.3636775584
East_Inner_Mongolia	2041102916	16811.2610496442
West_Inner_Mongolia	2041102916	44836.5303400604
Tianjin	2041102916	21024.9378274249
Shanxi	2041102916	52365.1616840891
Macau	2041102920	388.366144442442
Hong_Kong	2041102920	4711.87742969073
Taiwan	2041102920	25719.4639748914
Shandong	2041102920	106129.95774277
Hebei	2041102920	93927.6711254302
Beijing	2041102920	18168.139177456
Zhejiang	2041102920	81823.4964909001
Shanghai	2041102920	34546.0710652966
Jiangsu	2041102920	110770.534693729
Fujian	2041102920	43072.3375495401
Anhui	2041102920	33478.1601858885
Sichuan	2041102920	51187.3850500685
Jiangxi	2041102920	23095.4257615315
Hunan	2041102920	41742.6997153332
Hubei	2041102920	47766.3112709326
Henan	2041102920	76303.3555715463
Chongqing	2041102920	23908.3715392777
Tibet	2041102920	1022.26984818106
Yunnan	2041102920	33141.1546596141
Hainan	2041102920	6579.0620430569
Guizhou	2041102920	30339.1330294646
Guangxi	2041102920	35527.4036304014
Guangdong	2041102920	111460.481779022
Xinjiang	2041102920	33868.6432474321
Shaanxi	2041102920	32396.3061241627
Qinghai	2041102920	13525.4450245649
Ningxia	2041102920	19753.2343046442
Gansu	2041102920	28493.6423035058
Liaoning	2041102920	57034.8772165392
Jilin	2041102920	19451.9712993012
Heilongjiang	2041102920	21385.1062675579
East_Inner_Mongolia	2041102920	16582.3142722662
West_Inner_Mongolia	2041102920	44225.9170672158
Tianjin	2041102920	20738.6064364634
Shanxi	2041102920	51652.0185725137
Macau	2041101900	356.959803931381
Hong_Kong	2041101900	4330.83796700609
Taiwan	2041101900	23639.5858626603
Shandong	2041101900	97547.4547646096
Hebei	2041101900	86331.9410006756
Beijing	2041101900	16698.9205711876
Zhejiang	2041101900	75206.6051130789
Shanghai	2041101900	31752.4040922043
Jiangsu	2041101900	101812.758170294
Fujian	2041101900	39589.1696188485
Anhui	2041101900	30770.8528844465
Sichuan	2041101900	47047.9705625847
Jiangxi	2041101900	21227.7480143995
Hunan	2041101900	38367.0567560509
Hubei	2041101900	43903.5517122023
Henan	2041101900	70132.8661982849
Chongqing	2041101900	21974.952603635
Tibet	2041101900	939.601069232119
Yunnan	2041101900	30461.1002752035
Hainan	2041101900	6047.02734918757
Guizhou	2041101900	27885.6721488781
Guangxi	2041101900	32654.3783889963
Guangdong	2041101900	102446.910708597
Xinjiang	2041101900	31129.7584149151
Shaanxi	2041101900	29776.4860497411
Qinghai	2041101900	12431.671177169
Ningxia	2041101900	18155.8324413662
Gansu	2041101900	26189.4223157697
Liaoning	2041101900	52422.5885283971
Jilin	2041101900	17878.9319317366
Heilongjiang	2041101900	19655.7384044853
East_Inner_Mongolia	2041101900	15241.3379385956
West_Inner_Mongolia	2041101900	40649.4616250942
Tianjin	2041101900	19061.5196337413
Shanxi	2041101900	47475.0301645747
Macau	2041101904	330.915530085836
Hong_Kong	2041101904	4014.85412582527
Taiwan	2041101904	21914.8094564049
Shandong	2041101904	90430.2595038409
Hebei	2041101904	80033.0449113243
Beijing	2041101904	15480.5445650068
Zhejiang	2041101904	69719.4286943713
Shanghai	2041101904	29435.7054098206
Jiangsu	2041101904	94384.3605592645
Fujian	2041101904	36700.6898418112
Anhui	2041101904	28525.7695160751
Sichuan	2041101904	43615.2865020437
Jiangxi	2041101904	19678.9425849862
Hunan	2041101904	35567.7439992727
Hubei	2041101904	40700.2887369558
Henan	2041101904	65015.8766865129
Chongqing	2041101904	20371.6301089209
Tibet	2041101904	871.046494506524
Yunnan	2041101904	28238.6168794078
Hainan	2041101904	5605.82799144696
Guizhou	2041101904	25851.0954995922
Guangxi	2041101904	30271.8704324911
Guangdong	2041101904	94972.2444639972
Xinjiang	2041101904	28858.4888098378
Shaanxi	2041101904	27603.9530409921
Qinghai	2041101904	11524.63950321
Ningxia	2041101904	16831.1581593071
Gansu	2041101904	24278.6063663648
Liaoning	2041101904	48597.7650152479
Jilin	2041101904	16574.4606882867
Heilongjiang	2041101904	18221.6289389243
East_Inner_Mongolia	2041101904	14129.309148033
West_Inner_Mongolia	2041101904	37683.6214980601
Tianjin	2041101904	17670.7651796381
Shanxi	2041101904	44011.1872533729
Macau	2041101908	343.171656844471
Hong_Kong	2041101908	4163.55237843003
Taiwan	2041101908	22726.4688019768
Shandong	2041101908	93779.5272852829
Hebei	2041101908	82997.2307960371
Beijing	2041101908	16053.897880979
Zhejiang	2041101908	72301.62891748
Shanghai	2041101908	30525.9163667951
Jiangsu	2041101908	97880.0764803243
Fujian	2041101908	38059.9742087731
Anhui	2041101908	29582.2791546101
Sichuan	2041101908	45230.6669583329
Jiangxi	2041101908	20407.7920733584
Hunan	2041101908	36885.0674227478
Hubei	2041101908	42207.7063481624
Henan	2041101908	67423.8713363469
Chongqing	2041101908	21126.13468243
Tibet	2041101908	903.307465294348
Yunnan	2041101908	29284.4912385615
Hainan	2041101908	5813.45118287728
Guizhou	2041101908	26808.5431697284
Guangxi	2041101908	31393.0504543092
Guangdong	2041101908	98489.7338559302
Xinjiang	2041101908	29927.3213811719
Shaanxi	2041101908	28626.3213396997
Qinghai	2041101908	11951.4778645353
Ningxia	2041101908	17454.5341847284
Gansu	2041101908	25177.8137171711
Liaoning	2041101908	50397.6816527618
Jilin	2041101908	17188.329403058
Heilongjiang	2041101908	18896.5038653635
East_Inner_Mongolia	2041101908	14652.6167240942
West_Inner_Mongolia	2041101908	39079.3107293417
Tianjin	2041101908	18325.2377512564
Shanxi	2041101908	45641.2306956841
Macau	2041101912	413.644412607295
Hong_Kong	2041101912	5018.56765728159
Taiwan	2041101912	27393.5118205062
Shandong	2041101912	113037.824379801
Hebei	2041101912	100041.306139155
Beijing	2041101912	19350.6807062585
Zhejiang	2041101912	87149.2858679641
Shanghai	2041101912	36794.6317622758
Jiangsu	2041101912	117980.450699081
Fujian	2041101912	45875.862302264
Anhui	2041101912	35657.2118950938
Sichuan	2041101912	54519.1081275547
Jiangxi	2041101912	24598.6782312327
Hunan	2041101912	44459.6799990909
Hubei	2041101912	50875.3609211948
Henan	2041101912	81269.8458581411
Chongqing	2041101912	25464.5376361511
Tibet	2041101912	1088.80811813315
Yunnan	2041101912	35298.2710992597
Hainan	2041101912	7007.2849893087
Guizhou	2041101912	32313.8693744902
Guangxi	2041101912	37839.8380406139
Guangdong	2041101912	118715.305579997
Xinjiang	2041101912	36073.1110122973
Shaanxi	2041101912	34504.9413012401
Qinghai	2041101912	14405.7993790125
Ningxia	2041101912	21038.9476991338
Gansu	2041101912	30348.257957956
Liaoning	2041101912	60747.2062690599
Jilin	2041101912	20718.0758603584
Heilongjiang	2041101912	22777.0361736554
East_Inner_Mongolia	2041101912	17661.6364350412
West_Inner_Mongolia	2041101912	47104.5268725752
Tianjin	2041101912	22088.4564745476
Shanxi	2041101912	55013.9840667162
Macau	2041101916	393.728193174176
Hong_Kong	2041101916	4776.93283361176
Taiwan	2041101916	26074.5644932063
Shandong	2041101916	107595.260559345
Hebei	2041101916	95224.5008234872
Beijing	2041101916	18418.980938584
Zhejiang	2041101916	82953.2076716081
Shanghai	2041101916	35023.0377607535
Jiangsu	2041101916	112299.908491027
Fujian	2041101916	43667.0237142209
Anhui	2041101916	33940.3825730207
Sichuan	2041101916	51894.1131133052
Jiangxi	2041101916	23414.2970127608
Hunan	2041101916	42319.0279902633
Hubei	2041101916	48425.8056486869
Henan	2041101916	77356.8519095365
Chongqing	2041101916	24238.466876177
Tibet	2041101916	1036.38400519853
Yunnan	2041101916	33598.7241178528
Hainan	2041101916	6669.89707538089
Guizhou	2041101916	30758.0158597796
Guangxi	2041101916	36017.9192747341
Guangdong	2041101916	112999.38145788
Xinjiang	2041101916	34336.2569109021
Shaanxi	2041101916	32843.5916938545
Qinghai	2041101916	13712.1865734304
Ningxia	2041101916	20025.9609737078
Gansu	2041101916	28887.0450260715
Liaoning	2041101916	57822.3397578032
Jilin	2041101916	19720.5385251723
Heilongjiang	2041101916	21680.3636775584
East_Inner_Mongolia	2041101916	16811.2610496442
West_Inner_Mongolia	2041101916	44836.5303400604
Tianjin	2041101916	21024.9378274249
Shanxi	2041101916	52365.1616840891
Macau	2041101920	388.366144442442
Hong_Kong	2041101920	4711.87742969073
Taiwan	2041101920	25719.4639748914
Shandong	2041101920	106129.95774277
Hebei	2041101920	93927.6711254302
Beijing	2041101920	18168.139177456
Zhejiang	2041101920	81823.4964909001
Shanghai	2041101920	34546.0710652966
Jiangsu	2041101920	110770.534693729
Fujian	2041101920	43072.3375495401
Anhui	2041101920	33478.1601858885
Sichuan	2041101920	51187.3850500685
Jiangxi	2041101920	23095.4257615315
Hunan	2041101920	41742.6997153332
Hubei	2041101920	47766.3112709326
Henan	2041101920	76303.3555715463
Chongqing	2041101920	23908.3715392777
Tibet	2041101920	1022.26984818106
Yunnan	2041101920	33141.1546596141
Hainan	2041101920	6579.0620430569
Guizhou	2041101920	30339.1330294646
Guangxi	2041101920	35527.4036304014
Guangdong	2041101920	111460.481779022
Xinjiang	2041101920	33868.6432474321
Shaanxi	2041101920	32396.3061241627
Qinghai	2041101920	13525.4450245649
Ningxia	2041101920	19753.2343046442
Gansu	2041101920	28493.6423035058
Liaoning	2041101920	57034.8772165392
Jilin	2041101920	19451.9712993012
Heilongjiang	2041101920	21385.1062675579
East_Inner_Mongolia	2041101920	16582.3142722662
West_Inner_Mongolia	2041101920	44225.9170672158
Tianjin	2041101920	20738.6064364634
Shanxi	2041101920	51652.0185725137
Macau	2041110200	410.317640199714
Hong_Kong	2041110200	4978.2053753337
Taiwan	2041110200	27173.1970368571
Shandong	2041110200	112128.70750623
Hebei	2041110200	99236.7149329444
Beijing	2041110200	19195.0511155293
Zhejiang	2041110200	86448.3798947914
Shanghai	2041110200	36498.7076255945
Jiangsu	2041110200	117031.582308605
Fujian	2041110200	45506.9015518475
Anhui	2041110200	35370.4355600379
Sichuan	2041110200	54080.6332948803
Jiangxi	2041110200	24400.8411482009
Hunan	2041110200	44102.1090222739
Hubei	2041110200	50466.1912532872
Henan	2041110200	80616.2258102718
Chongqing	2041110200	25259.7368009464
Tibet	2041110200	1080.05128087353
Yunnan	2041110200	35014.3815778514
Hainan	2041110200	6950.92826927578
Guizhou	2041110200	32053.9821724859
Guangxi	2041110200	37535.5077383928
Guangdong	2041110200	117760.52705302
Xinjiang	2041110200	35782.9897711692
Shaanxi	2041110200	34227.4322061151
Qinghai	2041110200	14289.9394412917
Ningxia	2041110200	20869.7400692064
Gansu	2041110200	30104.1793626323
Liaoning	2041110200	60258.6413966862
Jilin	2041110200	20551.4488710659
Heilongjiang	2041110200	22593.8498107806
East_Inner_Mongolia	2041110200	17519.5911348413
West_Inner_Mongolia	2041110200	46725.6844767983
Tianjin	2041110200	21910.8080758604
Shanxi	2041110200	54571.5291497728
Macau	2041110204	380.380305891134
Hong_Kong	2041110204	4614.98872565324
Taiwan	2041110204	25190.6035428768
Shandong	2041110204	103947.644170593
Hebei	2041110204	91996.2689477637
Beijing	2041110204	17794.554022506
Zhejiang	2041110204	80140.9882650145
Shanghai	2041110204	33835.7121680102
Jiangsu	2041110204	108492.79854457
Fujian	2041110204	42186.6559868696
Anhui	2041110204	32789.7603702373
Sichuan	2041110204	50134.8365755861
Jiangxi	2041110204	22620.5225186906
Hunan	2041110204	40884.359035043
Hubei	2041110204	46784.1091519789
Henan	2041110204	74734.3560919643
Chongqing	2041110204	23416.7519739021
Tibet	2041110204	1001.24926726723
Yunnan	2041110204	32459.6845719071
Hainan	2041110204	6443.77906835187
Guizhou	2041110204	29715.2799423017
Guangxi	2041110204	34796.865931378
Guangdong	2041110204	109168.558486851
Xinjiang	2041110204	33172.2140637963
Shaanxi	2041110204	31730.1520989766
Qinghai	2041110204	13247.3259818872
Ningxia	2041110204	19347.0553874537
Gansu	2041110204	27907.7374031155
Liaoning	2041110204	55862.0887854083
Jilin	2041110204	19051.9871489734
Heilongjiang	2041110204	20945.3717322511
East_Inner_Mongolia	2041110204	16241.337885729
West_Inner_Mongolia	2041110204	43316.5148483654
Tianjin	2041110204	20312.1656533243
Shanxi	2041110204	50589.9159997946
Macau	2041110208	394.468460787583
Hong_Kong	2041110208	4785.91417843149
Taiwan	2041110208	26123.5885559039
Shandong	2041110208	107797.555665789
Hebei	2041110208	95403.5370601209
Beijing	2041110208	18453.6113645915
Zhejiang	2041110208	83109.1720504158
Shanghai	2041110208	35088.8862852607
Jiangsu	2041110208	112511.049035915
Fujian	2041110208	43749.1242190613
Anhui	2041110208	34004.1955446113
Sichuan	2041110208	51991.6817708975
Jiangxi	2041110208	23458.3193765888
Hunan	2041110208	42398.5940624805
Hubei	2041110208	48516.8533719547
Henan	2041110208	77502.29430644
Chongqing	2041110208	24284.0388020338
Tibet	2041110208	1038.33256140406
Yunnan	2041110208	33661.8947206886
Hainan	2041110208	6682.43747476112
Guizhou	2041110208	30815.8455082233
Guangxi	2041110208	36085.6383245854
Guangdong	2041110208	113211.837116068
Xinjiang	2041110208	34400.8141851777
Shaanxi	2041110208	32905.3425353244
Qinghai	2041110208	13737.9675253797
Ningxia	2041110208	20063.6127613958
Gansu	2041110208	28941.3569708358
Liaoning	2041110208	57931.0543639609
Jilin	2041110208	19757.616073192
Heilongjiang	2041110208	21721.1259886035
East_Inner_Mongolia	2041110208	16842.8687229359
West_Inner_Mongolia	2041110208	44920.8296914498
Tianjin	2041110208	21064.4678403052
Shanxi	2041110208	52463.6159831147
Macau	2041110212	475.475382363917
Hong_Kong	2041110212	5768.73590706654
Taiwan	2041110212	31488.254428596
Shandong	2041110212	129934.555213241
Hebei	2041110212	114995.336184705
Beijing	2041110212	22243.1925281325
Zhejiang	2041110212	100176.235331268
Shanghai	2041110212	42294.6402100128
Jiangsu	2041110212	135615.998180712
Fujian	2041110212	52733.319983587
Anhui	2041110212	40987.2004627966
Sichuan	2041110212	62668.5457194826
Jiangxi	2041110212	28275.6531483633
Hunan	2041110212	51105.4487938037
Hubei	2041110212	58480.1364399737
Henan	2041110212	93417.9451149554
Chongqing	2041110212	29270.9399673776
Tibet	2041110212	1251.56158408404
Yunnan	2041110212	40574.6057148839
Hainan	2041110212	8054.72383543984
Guizhou	2041110212	37144.0999278771
Guangxi	2041110212	43496.0824142226
Guangdong	2041110212	136460.698108563
Xinjiang	2041110212	41465.2675797453
Shaanxi	2041110212	39662.6901237208
Qinghai	2041110212	16559.157477359
Ningxia	2041110212	24183.8192343171
Gansu	2041110212	34884.6717538943
Liaoning	2041110212	69827.6109817604
Jilin	2041110212	23814.9839362167
Heilongjiang	2041110212	26181.7146653139
East_Inner_Mongolia	2041110212	20301.6723571612
West_Inner_Mongolia	2041110212	54145.6435604567
Tianjin	2041110212	25390.2070666554
Shanxi	2041110212	63237.3949997433
Macau	2041110216	452.582115196312
Hong_Kong	2041110216	5490.98185872183
Taiwan	2041110216	29972.1527585339
Shandong	2041110216	123678.444808509
Hebei	2041110216	109458.521762859
Beijing	2041110216	21172.223623969
Zhejiang	2041110216	95352.9334225937
Shanghai	2041110216	40258.2308941999
Jiangsu	2041110216	129086.336722495
Fujian	2041110216	50194.3073915638
Anhui	2041110216	39013.7419716716
Sichuan	2041110216	59651.1702393294
Jiangxi	2041110216	26914.2323348487
Hunan	2041110216	48644.815212439
Hubei	2041110216	55664.4251809339
Henan	2041110216	88920.0424787923
Chongqing	2041110216	27861.5979198703
Tibet	2041110216	1191.30119041509
Yunnan	2041110216	38621.0129037631
Hainan	2041110216	7666.90366311204
Guizhou	2041110216	35355.6796754522
Guangxi	2041110216	41401.8258609131
Guangdong	2041110216	129890.365898838
Xinjiang	2041110216	39468.7910341883
Shaanxi	2041110216	37753.0043749573
Qinghai	2041110216	15761.864430735
Ningxia	2041110216	23019.4127152841
Gansu	2041110216	33205.0388220155
Liaoning	2041110216	66465.5396460514
Jilin	2041110216	22668.3361599776
Heilongjiang	2041110216	24921.1131473992
East_Inner_Mongolia	2041110216	19324.1840865573
West_Inner_Mongolia	2041110216	51538.6301798087
Tianjin	2041110216	24167.7151872065
Shanxi	2041110216	60192.630470579
Macau	2041110220	446.418555159553
Hong_Kong	2041110220	5416.20206692137
Taiwan	2041110220	29563.972327281
Shandong	2041110220	121994.110641881
Hebei	2041110220	107967.843833335
Beijing	2041110220	20883.8863984438
Zhejiang	2041110220	94054.3546451792
Shanghai	2041110220	39709.9679055432
Jiangsu	2041110220	127328.354337422
Fujian	2041110220	49510.7283973358
Anhui	2041110220	38482.4272492665
Sichuan	2041110220	58838.8014852667
Jiangxi	2041110220	26547.6966692333
Hunan	2041110220	47982.3382188245
Hubei	2041110220	54906.3505354841
Henan	2041110220	87709.0710287793
Chongqing	2041110220	27482.1604084594
Tibet	2041110220	1175.07726957853
Yunnan	2041110220	38095.0466233466
Hainan	2041110220	7562.49074126438
Guizhou	2041110220	34874.1828442627
Guangxi	2041110220	40837.9886460587
Guangdong	2041110220	128121.433717179
Xinjiang	2041110220	38931.27915524
Shaanxi	2041110220	37238.8592039044
Qinghai	2041110220	15547.2090246813
Ningxia	2041110220	22705.919257373
Gansu	2041110220	32752.8308283045
Liaoning	2041110220	65560.3683407152
Jilin	2041110220	22359.6238928239
Heilongjiang	2041110220	24581.7210859161
East_Inner_Mongolia	2041110220	19061.0146753506
West_Inner_Mongolia	2041110220	50836.7433162772
Tianjin	2041110220	23838.5833932048
Shanxi	2041110220	59372.8877560111
Macau	2041110400	410.317640199714
Hong_Kong	2041110400	4978.2053753337
Taiwan	2041110400	27173.1970368571
Shandong	2041110400	112128.70750623
Hebei	2041110400	99236.7149329444
Beijing	2041110400	19195.0511155293
Zhejiang	2041110400	86448.3798947914
Shanghai	2041110400	36498.7076255945
Jiangsu	2041110400	117031.582308605
Fujian	2041110400	45506.9015518475
Anhui	2041110400	35370.4355600379
Sichuan	2041110400	54080.6332948803
Jiangxi	2041110400	24400.8411482009
Hunan	2041110400	44102.1090222739
Hubei	2041110400	50466.1912532872
Henan	2041110400	80616.2258102718
Chongqing	2041110400	25259.7368009464
Tibet	2041110400	1080.05128087353
Yunnan	2041110400	35014.3815778514
Hainan	2041110400	6950.92826927578
Guizhou	2041110400	32053.9821724859
Guangxi	2041110400	37535.5077383928
Guangdong	2041110400	117760.52705302
Xinjiang	2041110400	35782.9897711692
Shaanxi	2041110400	34227.4322061151
Qinghai	2041110400	14289.9394412917
Ningxia	2041110400	20869.7400692064
Gansu	2041110400	30104.1793626323
Liaoning	2041110400	60258.6413966862
Jilin	2041110400	20551.4488710659
Heilongjiang	2041110400	22593.8498107806
East_Inner_Mongolia	2041110400	17519.5911348413
West_Inner_Mongolia	2041110400	46725.6844767983
Tianjin	2041110400	21910.8080758604
Shanxi	2041110400	54571.5291497728
Macau	2041110404	380.380305891134
Hong_Kong	2041110404	4614.98872565324
Taiwan	2041110404	25190.6035428768
Shandong	2041110404	103947.644170593
Hebei	2041110404	91996.2689477637
Beijing	2041110404	17794.554022506
Zhejiang	2041110404	80140.9882650145
Shanghai	2041110404	33835.7121680102
Jiangsu	2041110404	108492.79854457
Fujian	2041110404	42186.6559868696
Anhui	2041110404	32789.7603702373
Sichuan	2041110404	50134.8365755861
Jiangxi	2041110404	22620.5225186906
Hunan	2041110404	40884.359035043
Hubei	2041110404	46784.1091519789
Henan	2041110404	74734.3560919643
Chongqing	2041110404	23416.7519739021
Tibet	2041110404	1001.24926726723
Yunnan	2041110404	32459.6845719071
Hainan	2041110404	6443.77906835187
Guizhou	2041110404	29715.2799423017
Guangxi	2041110404	34796.865931378
Guangdong	2041110404	109168.558486851
Xinjiang	2041110404	33172.2140637963
Shaanxi	2041110404	31730.1520989766
Qinghai	2041110404	13247.3259818872
Ningxia	2041110404	19347.0553874537
Gansu	2041110404	27907.7374031155
Liaoning	2041110404	55862.0887854083
Jilin	2041110404	19051.9871489734
Heilongjiang	2041110404	20945.3717322511
East_Inner_Mongolia	2041110404	16241.337885729
West_Inner_Mongolia	2041110404	43316.5148483654
Tianjin	2041110404	20312.1656533243
Shanxi	2041110404	50589.9159997946
Macau	2041110408	394.468460787583
Hong_Kong	2041110408	4785.91417843149
Taiwan	2041110408	26123.5885559039
Shandong	2041110408	107797.555665789
Hebei	2041110408	95403.5370601209
Beijing	2041110408	18453.6113645915
Zhejiang	2041110408	83109.1720504158
Shanghai	2041110408	35088.8862852607
Jiangsu	2041110408	112511.049035915
Fujian	2041110408	43749.1242190613
Anhui	2041110408	34004.1955446113
Sichuan	2041110408	51991.6817708975
Jiangxi	2041110408	23458.3193765888
Hunan	2041110408	42398.5940624805
Hubei	2041110408	48516.8533719547
Henan	2041110408	77502.29430644
Chongqing	2041110408	24284.0388020338
Tibet	2041110408	1038.33256140406
Yunnan	2041110408	33661.8947206886
Hainan	2041110408	6682.43747476112
Guizhou	2041110408	30815.8455082233
Guangxi	2041110408	36085.6383245854
Guangdong	2041110408	113211.837116068
Xinjiang	2041110408	34400.8141851777
Shaanxi	2041110408	32905.3425353244
Qinghai	2041110408	13737.9675253797
Ningxia	2041110408	20063.6127613958
Gansu	2041110408	28941.3569708358
Liaoning	2041110408	57931.0543639609
Jilin	2041110408	19757.616073192
Heilongjiang	2041110408	21721.1259886035
East_Inner_Mongolia	2041110408	16842.8687229359
West_Inner_Mongolia	2041110408	44920.8296914498
Tianjin	2041110408	21064.4678403052
Shanxi	2041110408	52463.6159831147
Macau	2041110412	475.475382363917
Hong_Kong	2041110412	5768.73590706654
Taiwan	2041110412	31488.254428596
Shandong	2041110412	129934.555213241
Hebei	2041110412	114995.336184705
